iter	Passed	Remaining
406	5717	64518
407	5731	64503
408	5745	64491
409	5758	64470
410	5772	64457
411	5787	64454
412	5799	64416
413	5812	64385
414	5827	64381
415	5841	64369
416	5857	64374
417	5871	64363
418	5885	64350
419	5899	64327
420	5913	64321
421	5928	64311
422	5940	64277
423	5955	64270
424	5968	64253
425	5981	64228
426	5996	64217
427	6009	64192
428	6022	64174
429	6037	64164
430	6052	64162
431	6066	64150
432	6079	64125
433	6094	64119
434	6108	64105
435	6122	64085
436	6135	64068
437	6149	64050
438	6164	64042
439	6179	64038
440	6195	64052
441	6210	64043
442	6224	64033
443	6238	64018
444	6254	64023
445	6270	64023
446	6285	64024
447	6302	64035
448	6317	64031
449	6331	64016
450	6344	63991
451	6358	63974
452	6372	63962
453	6386	63944
454	6399	63928
455	6415	63933
456	6429	63917
457	6442	63887
458	6456	63876
459	6470	63862
460	6484	63846
461	6497	63819
462	6511	63806
463	6523	63773
464	6536	63751
465	6549	63728
466	6564	63715
467	6578	63701
468	6593	63698
469	6605	63668
470	6618	63643
471	6631	63617
472	6644	63590
473	6656	63557
474	6671	63555
475	6684	63531
476	6694	63476
477	6707	63458
478	6722	63446
479	6736	63431
480	6751	63425
481	6765	63416
482	6780	63407
483	6793	63386
484	6807	63375
485	6822	63363
486	6836	63350
487	6849	63333
488	6864	63320
489	6879	63322
490	6894	63313
491	6909	63307
492	6924	63307
493	6940	63307
494	6956	63315
495	6969	63291
496	6983	63274
497	7001	63290
498	7017	63299
499	7035	63315
500	7049	63308
501	7066	63317
502	7079	63294
503	7094	63288
504	7108	63268
505	7121	63244
506	7133	63216
507	7147	63202
508	7159	63173
509	7173	63153
510	7188	63146
511	7203	63144
512	7218	63137
513	7234	63142
514	7249	63135
515	7262	63113
516	7278	63113
517	7292	63098
518	7306	63087
519	7321	63076
520	7336	63072
521	7352	63075
522	7367	63065
523	7383	63070
524	7398	63064
525	7415	63072
526	7430	63071
527	7447	63078
528	7464	63091
529	7480	63089
530	7496	63091
531	7513	63100
532	7528	63096
533	7545	63103
534	7564	63130
535	7579	63128
536	7594	63121
537	7608	63098
538	7623	63095
539	7638	63091
540	7653	63082
541	7669	63083
542	7684	63076
543	7699	63067
544	7712	63047
545	7726	63030
546	7740	63015
547	7756	63017
548	7774	63029
549	7786	63002
550	7801	62988
551	7815	62981
552	7831	62975
553	7844	62956
554	7860	62958
555	7875	62946
556	7888	62927
557	7903	62916
558	7919	62913
559	7932	62889
560	7946	62874
561	7957	62839
562	7969	62810
563	7988	62829
564	8001	62810
565	8013	62776
566	8028	62767
567	8042	62752
568	8056	62742
569	8073	62749
570	8090	62757
571	8107	62761
572	8122	62757
573	8138	62757
574	8154	62754
575	8170	62752
576	8184	62742
577	8201	62748
578	8216	62740
579	8229	62716
580	8244	62708
581	8261	62716
582	8278	62721
583	8294	62719
584	8308	62707
585	8325	62709
586	8340	62701
587	8356	62702
588	8371	62692
589	8385	62676
590	8399	62664
591	8412	62641
592	8426	62626
593	8439	62597
594	8454	62595
595	8469	62586
596	8485	62583
597	8500	62570
598	8514	62556
599	8528	62542
600	8541	62520
601	8557	62519
602	8574	62521
603	8589	62511
604	8604	62507
605	8620	62507
606	8633	62485
607	8670	62635
608	8689	62655
609	8706	62658
610	8721	62649
611	8737	62650
612	8756	62664
613	8771	62658
614	8787	62652
615	8801	62642
616	8816	62630
617	8830	62614
618	8847	62618
619	8862	62610
620	8875	62583
621	8887	62556
622	8902	62545
623	8915	62520
624	8929	62505
625	8942	62486
626	8957	62471
627	8971	62454
628	8985	62444
629	8997	62412
630	9008	62375
631	9023	62365
632	9037	62348
633	9052	62337
634	9065	62313
635	9078	62294
636	9093	62284
637	9107	62266
638	9119	62240
639	9134	62229
640	9145	62195
641	9161	62192
642	9175	62172
643	9189	62157
644	9203	62143
645	9218	62131
646	9231	62105
647	9243	62081
648	9258	62072
649	9273	62058
650	9285	62034
651	9299	62012
652	9311	61986
653	9324	61962
654	9337	61942
655	9351	61926
656	9366	61914
657	9380	61900
658	9392	61867
659	9405	61846
660	9416	61811
661	9430	61798
662	9443	61773
663	9455	61747
664	9470	61733
665	9484	61719
666	9498	61702
667	9509	61667
668	9521	61639
669	9535	61627
670	9550	61617
671	9566	61610
672	9581	61600
673	9595	61584
674	9608	61565
675	9622	61551
676	9636	61535
677	9651	61526
678	9667	61519
679	9682	61511
680	9694	61481
681	9708	61465
682	9722	61455
683	9737	61440
684	9752	61434
685	9766	61414
686	9779	61398
687	9792	61373
688	9805	61354
689	9817	61322
690	9830	61304
691	9843	61279
692	9858	61270
693	9871	61245
694	9885	61230
695	9897	61207
696	9913	61200
697	9925	61171
698	9938	61155
699	9953	61139
700	9966	61118
701	9978	61095
702	9993	61085
703	10008	61071
704	10022	61056
705	10034	61034
706	10048	61017
707	10062	61000
708	10076	60981
709	10091	60976
710	10105	60961
711	10119	60941
712	10132	60923
713	10145	60904
714	10160	60893
715	10174	60876
716	10190	60875
717	10205	60865
718	10221	60857
719	10236	60851
720	10249	60826
721	10261	60802
722	10274	60780
723	10287	60757
724	10301	60741
725	10313	60717
726	10325	60687
727	10338	60666
728	10350	60639
729	10362	60614
730	10375	60592
731	10386	60559
732	10399	60539
733	10412	60514
734	10425	60496
735	10438	60478
736	10451	60454
737	10466	60442
738	10479	60421
739	10491	60394
740	10503	60370
741	10514	60340
742	10527	60317
743	10539	60289
744	10553	60277
745	10568	60263
746	10580	60238
747	10591	60208
748	10604	60187
749	10616	60159
750	10629	60140
751	10642	60120
752	10655	60097
753	10667	60072
754	10681	60057
755	10696	60046
756	10710	60031
757	10724	60018
758	10737	59999
759	10752	59985
760	10765	59964
761	10778	59943
762	10793	59936
763	10805	59911
764	10817	59887
765	10828	59855
766	10839	59824
767	10851	59796
768	10865	59779
769	10876	59748
770	10889	59730
771	10901	59706
772	10915	59691
773	10928	59671
774	10942	59651
775	10953	59625
776	10966	59601
777	10979	59581
778	10990	59553
779	11003	59533
780	11017	59517
781	11031	59501
782	11043	59477
783	11056	59456
784	11071	59445
785	11084	59428
786	11098	59412
787	11109	59382
788	11124	59371
789	11138	59359
790	11152	59342
791	11165	59325
792	11180	59314
793	11192	59288
794	11205	59268
795	11218	59252
796	11232	59233
797	11246	59218
798	11258	59193
799	11271	59175
800	11283	59148
801	11297	59133
802	11308	59104
803	11321	59085
804	11335	59070
805	11348	59049
806	11361	59031
807	11374	59011
808	11388	58997
809	11398	58964
810	11410	58937
811	11420	58901
812	11431	58874
813	11444	58855
814	11455	58821
815	11493	58932
816	11513	58949
817	11524	58920
818	11535	58890
819	11549	58872
820	11560	58842
821	11569	58806
822	11582	58785
823	11596	58770
824	11610	58755
825	11624	58739
826	11633	58704
827	11646	58684
828	11659	58664
829	11673	58648
830	11685	58624
831	11697	58599
832	11709	58577
833	11722	58555
834	11735	58537
835	11748	58515
836	11760	58495
837	11774	58478
838	11787	58461
839	11799	58437
840	11814	58423
841	11826	58403
842	11840	58387
843	11853	58366
844	11867	58352
845	11881	58340
846	11895	58326
847	11908	58305
848	11922	58293
849	11934	58269
850	11948	58253
851	11960	58231
852	11974	58214
853	11986	58192
854	12000	58175
855	12011	58149
856	12024	58131
857	12038	58114
858	12052	58100
859	12066	58087
860	12081	58076
861	12093	58054
862	12106	58033
863	12119	58018
864	12131	57994
865	12143	57967
866	12155	57946
867	12169	57931
868	12184	57920
869	12194	57891
870	12209	57877
871	12220	57853
872	12232	57827
873	12244	57805
874	12257	57785
875	12272	57776
876	12284	57750
877	12296	57729
878	12309	57708
879	12323	57694
880	12335	57673
881	12349	57656
882	12361	57636
883	12376	57626
884	12389	57607
885	12401	57583
886	12413	57563
887	12427	57545
888	12439	57525
889	12450	57495
890	12462	57474
891	12476	57457
892	12490	57447
893	12504	57432
894	12520	57426
895	12530	57395
896	12544	57378
897	12556	57358
898	12569	57336
899	12583	57322
900	12593	57291
901	12603	57260
902	12618	57253
903	12629	57225
904	12642	57207
905	12653	57177
906	12664	57152
907	12676	57130
908	12689	57111
909	12701	57085
910	12714	57067
911	12726	57046
912	12740	57030
913	12752	57010
914	12766	56994
915	12779	56977
916	12792	56957
917	12804	56936
918	12819	56925
919	12829	56894
920	12842	56879
921	12854	56854
922	12868	56841
923	12881	56823
924	12894	56806
925	12907	56788
926	12920	56770
927	12934	56757
928	12947	56735
929	12959	56715
930	12972	56696
931	12985	56679
932	12998	56660
933	13012	56647
934	13024	56623
935	13036	56604
936	13049	56583
937	13064	56574
938	13075	56549
939	13086	56523
940	13099	56505
941	13113	56489
942	13125	56468
943	13137	56446
944	13151	56432
945	13163	56409
946	13175	56386
947	13189	56373
948	13202	56358
949	13213	56332
950	13225	56308
951	13237	56285
952	13247	56258
953	13261	56245
954	13275	56229
955	13288	56210
956	13301	56192
957	13315	56178
958	13326	56155
959	13340	56139
960	13352	56120
961	13365	56100
962	13378	56082
963	13390	56062
964	13404	56046
965	13415	56023
966	13428	56004
967	13441	55987
968	13453	55966
969	13467	55950
970	13478	55927
971	13488	55897
972	13501	55880
973	13514	55862
974	13527	55843
975	13538	55819
976	13551	55802
977	13565	55789
978	13579	55775
979	13593	55759
980	13606	55741
981	13618	55723
982	13631	55704
983	13643	55681
984	13656	55664
985	13667	55641
986	13681	55628
987	13693	55604
988	13707	55590
989	13719	55571
990	13730	55545
991	13743	55529
992	13755	55505
993	13768	55489
994	13781	55471
995	13795	55457
996	13808	55441
997	13820	55420
998	13833	55402
999	13846	55385
1000	13858	55364
1001	13870	55345
1002	13884	55328
1003	13896	55309
1004	13909	55293
1005	13922	55275
1006	13935	55257
1007	13947	55234
1008	13959	55216
1009	13972	55198
1010	13985	55180
1011	13998	55164
1012	14012	55151
1013	14026	55136
1014	14039	55119
1015	14050	55095
1016	14065	55087
1017	14080	55077
1018	14093	55058
1019	14106	55042
1020	14119	55024
1021	14131	55005
1022	14144	54986
1023	14156	54968
1024	14169	54949
1025	14184	54940
1026	14198	54928
1027	14212	54913
1028	14225	54898
1029	14237	54877
1030	14250	54858
1031	14262	54839
1032	14275	54822
1033	14288	54804
1034	14298	54777
1035	14312	54763
1036	14325	54746
1037	14338	54729
1038	14352	54715
1039	14365	54701
1040	14380	54689
1041	14391	54665
1042	14405	54651
1043	14417	54630
1044	14430	54616
1045	14444	54601
1046	14457	54585
1047	14470	54569
1048	14485	54559
1049	14497	54538
1050	14511	54524
1051	14523	54505
1052	14535	54482
1053	14548	54467
1054	14562	54452
1055	14575	54438
1056	14588	54420
1057	14601	54403
1058	14614	54387
1059	14627	54370
1060	14640	54355
1061	14655	54343
1062	14667	54324
1063	14680	54306
1064	14694	54292
1065	14707	54277
1066	14720	54260
1067	14732	54240
1068	14745	54224
1069	14759	54211
1070	14775	54205
1071	14789	54191
1072	14803	54176
1073	14816	54161
1074	14829	54144
1075	14841	54125
1076	14856	54116
1077	14869	54097
1078	14882	54081
1079	14896	54069
1080	14910	54054
1081	14923	54039
1082	14936	54022
1083	14947	53999
1084	14961	53985
1085	14974	53968
1086	14986	53947
1087	15000	53936
1088	15011	53912
1089	15024	53896
1090	15037	53876
1091	15048	53853
1092	15062	53843
1093	15075	53823
1094	15088	53807
1095	15104	53803
1096	15117	53786
1097	15131	53773
1098	15145	53760
1099	15159	53747
1100	15172	53732
1101	15186	53718
1102	15201	53707
1103	15213	53689
1104	15227	53676
1105	15240	53657
1106	15254	53644
1107	15288	53701
1108	15301	53687
1109	15314	53671
1110	15327	53654
1111	15340	53636
1112	15354	53621
1113	15365	53600
1114	15377	53579
1115	15392	53571
1116	15408	53564
1117	15422	53549
1118	15434	53531
1119	15448	53517
1120	15462	53503
1121	15474	53486
1122	15488	53470
1123	15501	53453
1124	15514	53439
1125	15529	53427
1126	15541	53408
1127	15554	53392
1128	15568	53381
1129	15579	53356
1130	15593	53343
1131	15606	53327
1132	15619	53308
1133	15632	53293
1134	15647	53283
1135	15661	53269
1136	15674	53253
1137	15687	53237
1138	15702	53227
1139	15714	53207
1140	15727	53191
1141	15739	53171
1142	15753	53158
1143	15767	53145
1144	15779	53126
1145	15794	53116
1146	15807	53102
1147	15821	53088
1148	15834	53070
1149	15849	53062
1150	15861	53042
1151	15875	53028
1152	15890	53018
1153	15904	53006
1154	15917	52990
1155	15929	52968
1156	15940	52945
1157	15952	52927
1158	15966	52914
1159	15980	52899
1160	15994	52888
1161	16008	52875
1162	16023	52863
1163	16036	52848
1164	16048	52828
1165	16061	52813
1166	16074	52797
1167	16088	52785
1168	16103	52772
1169	16116	52757
1170	16130	52745
1171	16143	52728
1172	16157	52713
1173	16167	52689
1174	16181	52675
1175	16196	52666
1176	16210	52652
1177	16222	52633
1178	16234	52615
1179	16248	52600
1180	16261	52583
1181	16275	52570
1182	16289	52557
1183	16301	52539
1184	16314	52523
1185	16327	52506
1186	16341	52493
1187	16355	52479
1188	16368	52464
1189	16381	52447
1190	16396	52437
1191	16409	52423
1192	16424	52411
1193	16438	52398
1194	16451	52382
1195	16464	52367
1196	16479	52356
1197	16494	52346
1198	16506	52327
1199	16520	52313
1200	16532	52295
1201	16546	52282
1202	16560	52268
1203	16572	52250
1204	16587	52238
1205	16600	52223
1206	16614	52210
1207	16626	52191
1208	16640	52179
1209	16655	52168
1210	16668	52153
1211	16682	52140
1212	16696	52127
1213	16708	52108
1214	16722	52093
1215	16735	52077
1216	16749	52066
1217	16763	52053
1218	16775	52033
1219	16790	52022
1220	16805	52011
1221	16818	51996
1222	16831	51982
1223	16845	51967
1224	16857	51948
1225	16869	51928
1226	16882	51913
1227	16895	51898
1228	16909	51883
1229	16923	51870
1230	16937	51858
1231	16951	51845
1232	16966	51835
1233	16979	51819
1234	16994	51809
1235	17007	51793
1236	17019	51773
1237	17032	51758
1238	17046	51745
1239	17061	51734
1240	17075	51721
1241	17088	51706
1242	17103	51694
1243	17115	51677
1244	17128	51661
1245	17142	51646
1246	17153	51626
1247	17166	51610
1248	17180	51597
1249	17193	51581
1250	17207	51568
