iter	Logloss
142	0.1225976261
143	0.122384781
144	0.1222171924
145	0.1219740607
146	0.1217675987
147	0.1213300652
148	0.121192834
149	0.121048484
150	0.1208872221
151	0.120682052
152	0.1205198721
153	0.120276883
154	0.1198434257
155	0.1195677867
156	0.1193926652
157	0.1191934709
158	0.1190489694
159	0.1188743408
160	0.1187607733
161	0.1186607927
162	0.1184867481
163	0.1183079128
164	0.1180603139
165	0.1178707584
166	0.1176783627
167	0.117498926
168	0.1172754774
169	0.1171455898
170	0.1169984991
171	0.1167685642
172	0.1165423957
173	0.1164042234
174	0.1162487081
175	0.1159317779
176	0.1158227755
177	0.1157127445
178	0.1155762814
179	0.1153639379
180	0.1152608741
181	0.1151230449
182	0.1149579756
183	0.1148403139
184	0.1147446312
185	0.1145756385
186	0.1143678609
187	0.1142662238
188	0.1141560367
189	0.1140408711
190	0.1139426226
191	0.1138253722
192	0.1136160385
193	0.1134931834
194	0.1133885433
195	0.1132621337
196	0.1131456236
197	0.1129296151
198	0.1127998596
199	0.1126607644
200	0.1125984913
201	0.1124860974
202	0.1123858128
203	0.1122855353
204	0.1122074245
205	0.1120975276
206	0.1119442341
207	0.1117559463
208	0.1116539764
209	0.1115806851
210	0.1115152823
211	0.1113952803
212	0.1112792655
213	0.1111803586
214	0.1111137698
215	0.1109011156
216	0.1108065439
217	0.1107600001
218	0.1106192685
219	0.110439645
220	0.1103479057
221	0.1102604881
222	0.1101220103
223	0.1100191682
224	0.1099660018
225	0.1098558943
226	0.109699181
227	0.1095917
228	0.1094594147
229	0.1093631553
230	0.1092907138
231	0.1092006492
232	0.109112001
233	0.1090082646
234	0.1089065145
235	0.108729796
236	0.1085832211
237	0.1085297425
238	0.1083811617
239	0.1082992534
240	0.1082067113
241	0.1080806592
242	0.1079583419
243	0.1078630521
244	0.1077878424
245	0.1077051389
246	0.107541454
247	0.1074525148
248	0.1073680694
249	0.1071983083
250	0.1071212225
251	0.1070482607
252	0.1069700421
253	0.1068922572
254	0.1067635786
255	0.1066946526
256	0.1066314486
257	0.1065540548
258	0.1064775437
259	0.1063708612
260	0.1062887414
261	0.1062103298
262	0.1061264695
263	0.1060583462
264	0.1060077493
265	0.1058988199
266	0.105798634
267	0.1057159745
268	0.1056196447
269	0.1055443754
270	0.1054799434
271	0.1053987382
272	0.1053179028
273	0.1052586925
274	0.1052272868
275	0.1051683832
276	0.1050384857
277	0.1049709764
278	0.1048735995
279	0.1047733019
280	0.1047103154
281	0.104630606
282	0.104568569
283	0.104425535
284	0.1043586637
285	0.1043052696
286	0.1042349619
287	0.104159711
288	0.1041132363
289	0.1040536836
290	0.1039546718
291	0.1038883935
292	0.1037986543
293	0.1037431997
294	0.1036712061
295	0.1035963299
296	0.1035266632
297	0.1034774805
298	0.10336101
299	0.1032815662
300	0.1031359205
301	0.103077342
302	0.1030019246
303	0.1029482836
304	0.1028925438
305	0.1028437613
306	0.1027935666
307	0.1027142401
308	0.1026127798
309	0.1025497151
310	0.1024956554
311	0.1023947437
312	0.1023328089
313	0.102261894
314	0.1022171533
315	0.1021172296
316	0.1020734815
317	0.1020135083
318	0.1019669465
319	0.1019117764
320	0.1017960628
321	0.101731877
322	0.1016622496
323	0.1016083443
324	0.1015409307
325	0.1014509201
326	0.1013919687
327	0.1013414861
328	0.1012845954
329	0.1012398225
330	0.1011279387
331	0.1010992677
332	0.1010372263
333	0.1009640568
334	0.1009102379
335	0.100836092
336	0.1007207505
337	0.1006672619
338	0.1006037549
339	0.1005634107
340	0.1005130709
341	0.1004490726
342	0.1003687771
343	0.1003254096
344	0.1002422647
345	0.1001607379
346	0.1000976872
347	0.1000530056
348	0.09999595106
349	0.09992144923
350	0.09986085113
351	0.09981664833
352	0.09976819998
353	0.09968081857
354	0.09964789831
355	0.09959683019
356	0.09952479617
357	0.09948674596
358	0.09943778832
359	0.09939561397
360	0.09933691142
361	0.09927839528
362	0.0991996366
363	0.09910947168
364	0.09907202163
365	0.09902425117
366	0.09890182165
367	0.09882026276
368	0.09873863941
369	0.09869472775
370	0.09865631213
371	0.09860699622
372	0.09852571717
373	0.09848041971
374	0.09839314962
375	0.09835531434
376	0.09830707037
377	0.09824309744
378	0.09819804674
379	0.09815140085
380	0.09808746991
381	0.09802742041
382	0.09798505689
383	0.09791140764
384	0.09784777196
385	0.09778533168
386	0.09775710462
387	0.09769323745
388	0.09765915665
389	0.0976067609
390	0.09748037196
391	0.09733124921
392	0.09728261437
393	0.09723588885
394	0.09718849629
395	0.09713994474
396	0.09710765763
397	0.09707487864
398	0.09699934946
399	0.09695131123
400	0.09691105647
401	0.09686057679
402	0.09681686681
403	0.09676774987
404	0.09671645757
405	0.09653236649
406	0.09649242478
407	0.09644208014
408	0.09640657824
409	0.09634008541
410	0.09625186968
411	0.09620895083
412	0.0961512742
413	0.09610718917
414	0.0960344745
415	0.09598876324
416	0.09595998849
417	0.09588668762
418	0.09581801472
419	0.09572474216
420	0.0956741446
421	0.09562906024
422	0.09558537573
423	0.0955457893
424	0.09547839727
425	0.09542126182
426	0.09533605484
427	0.09529807043
428	0.09523624209
429	0.09517075165
430	0.09512172908
431	0.09505632894
432	0.09501515571
433	0.09496846726
434	0.09487875401
435	0.09485176019
436	0.09482157938
437	0.094760938
438	0.0947321975
439	0.09455779269
440	0.09449717743
441	0.09445054957
442	0.09441958867
443	0.09437316415
444	0.09432698352
445	0.09428568814
446	0.09424325967
447	0.09420014591
448	0.0941309712
449	0.09407609096
450	0.09401120018
451	0.09397829569
452	0.09393318501
453	0.09390248775
454	0.09381453611
455	0.09376747441
456	0.09372424358
457	0.09357327436
458	0.09352970734
459	0.09349338238
460	0.09345558599
461	0.09337577481
462	0.09330086894
463	0.0932584328
464	0.09321308944
465	0.09316829077
466	0.09313059533
467	0.09308251222
468	0.09304336706
469	0.09298757833
470	0.09295250518
471	0.09290971503
472	0.09287912033
473	0.09282331592
474	0.09277903334
475	0.09274312636
476	0.09258684449
477	0.09251207404
478	0.0924726323
479	0.09244978386
480	0.09241284054
481	0.09236612608
482	0.09232388613
483	0.09226632681
484	0.09222639373
485	0.09218569288
486	0.09212650419
487	0.09207912788
488	0.09204491617
489	0.09199499513
490	0.09196526498
491	0.09191311869
492	0.09188396996
493	0.09185365036
494	0.09181746151
495	0.09181554376
496	0.09177906633
497	0.09174311581
498	0.09169330523
499	0.09164891972
500	0.09160421526
501	0.09156496722
502	0.09150615211
503	0.09145984631
504	0.09140072505
505	0.09135016109
506	0.0913202371
507	0.09125118115
508	0.09121149667
509	0.09117360561
510	0.09112895115
511	0.09108604406
512	0.09105053686
513	0.09102491462
514	0.09099445849
515	0.09094539363
516	0.09090041221
517	0.09086139972
518	0.09082478669
519	0.09080131926
520	0.09079476023
521	0.09073772931
522	0.09071286528
523	0.09067754878
524	0.09063564572
525	0.09059025526
526	0.09053699533
527	0.09050119261
528	0.09046515423
529	0.09041939533
530	0.09041939076
531	0.09037795213
532	0.09035381713
533	0.090317568
534	0.09026760952
535	0.09023458426
536	0.09019404471
537	0.09012733749
538	0.09009964454
539	0.09007429133
540	0.09003583831
541	0.09000424794
542	0.08998246322
543	0.08998080237
544	0.08992287474
545	0.08984325045
546	0.08982056215
547	0.08978354123
548	0.08976045022
549	0.08970878783
550	0.08966128239
551	0.08961343053
552	0.08957871964
553	0.08952643352
554	0.08946865927
555	0.08940273347
556	0.0893630738
557	0.08936179424
558	0.08934330523
559	0.08931601045
560	0.08928887571
561	0.08923620992
562	0.0892000812
563	0.08916289194
564	0.08912320801
565	0.08908252833
566	0.08904348064
567	0.089009167
568	0.08896659354
569	0.08894139984
570	0.08890577412
571	0.08886553607
572	0.08882826665
573	0.08876611167
574	0.08872723938
575	0.08872610494
576	0.08868480042
577	0.08864784358
578	0.0885958571
579	0.08856681026
580	0.08854212737
581	0.08849646916
582	0.08845258226
583	0.08840920918
584	0.08836746441
585	0.08832538953
586	0.08828087063
587	0.08824698075
588	0.08821783638
589	0.08818927701
590	0.08816130438
591	0.08812446836
592	0.08812314652
593	0.08808216643
594	0.08806574767
595	0.08803662889
596	0.08800780276
597	0.08794711097
598	0.08791266561
599	0.08787575804
600	0.08786938413
601	0.08784687515
602	0.08781177673
603	0.08778836919
604	0.08776066176
605	0.0877112305
606	0.08767424896
607	0.08764380033
608	0.08759276127
609	0.08757201295
610	0.08754731148
611	0.08752186292
612	0.08748506039
613	0.08745046818
614	0.08741066227
615	0.08737838067
616	0.08734382092
617	0.08731825376
618	0.08729069411
619	0.08726022324
620	0.08725885553
621	0.08721125203
622	0.08717783529
623	0.08714095649
624	0.08710927554
625	0.08707350439
626	0.08703161684
627	0.08700015085
628	0.08697168736
629	0.08694510606
630	0.08690930253
631	0.08686672711
632	0.0868393153
633	0.08682154143
634	0.08678543259
635	0.08673015012
636	0.08669567946
637	0.08667725042
638	0.08663751569
639	0.08662557821
640	0.08658689131
641	0.08658144887
642	0.08651924327
643	0.08647795064
644	0.08644656726
645	0.08641942543
646	0.08639814531
647	0.08636570776
648	0.08634647586
649	0.0863195155
650	0.08628173143
651	0.08625079848
652	0.08622233657
653	0.08619757716
654	0.0861565216
655	0.08613047501
656	0.0860633669
657	0.08603078917
658	0.08599908901
659	0.0859653291
660	0.08593108815
661	0.08589316774
662	0.08585922893
663	0.08581802951
664	0.08579513898
665	0.08577433227
666	0.08573224238
667	0.08569720479
668	0.08568137026
669	0.08563769454
670	0.08563652347
671	0.08560749429
672	0.08558662563
673	0.08554189483
674	0.0855159044
675	0.08548985526
676	0.08546384964
677	0.08543120204
678	0.0853699842
679	0.08534672943
680	0.08532515909
681	0.0852750616
682	0.08524089658
683	0.08520035999
684	0.08516962006
685	0.08514601099
686	0.08511320415
687	0.08508072881
688	0.0850543707
689	0.08503179348
690	0.08500391558
691	0.08496207685
692	0.08493930911
693	0.08491536571
694	0.08488140537
695	0.08485608126
696	0.08481977552
697	0.08477904968
698	0.08475253098
699	0.08472507453
700	0.08469190793
701	0.08465741531
702	0.08462759491
703	0.08460558057
704	0.08456728061
705	0.08452920576
706	0.08442326971
707	0.08441152024
708	0.08439129046
709	0.08434817358
710	0.08431753168
711	0.08429053302
712	0.08426475862
713	0.08424139249
714	0.08414220525
715	0.08411547141
716	0.08405892871
717	0.08404393286
718	0.08400723091
719	0.08398499269
720	0.08394920441
721	0.0839258733
722	0.08389230193
723	0.08387602705
724	0.08385462731
725	0.08377822477
726	0.08375247392
727	0.0837153557
728	0.08368284538
729	0.08364420404
730	0.08360552834
731	0.08357241166
732	0.0835530513
733	0.08350420733
734	0.08347201652
735	0.08343632148
736	0.08340733153
737	0.08336897222
738	0.08334573453
739	0.08331587607
740	0.08329229161
741	0.08326841501
742	0.0832362944
743	0.08320668283
744	0.08317395381
745	0.08315196463
746	0.0831045135
747	0.08307558179
748	0.08298170919
749	0.08294668044
750	0.0829330364
751	0.08290445695
752	0.08287529729
753	0.0828448306
754	0.08281957185
755	0.08278855038
756	0.08277831019
757	0.08272842837
758	0.08268174737
759	0.08265933199
760	0.0826322689
761	0.08260207859
762	0.08257884745
763	0.08254938869
764	0.08252566503
765	0.08245723584
766	0.08242335839
767	0.08239873524
768	0.08238128319
769	0.08235095262
770	0.08232232806
771	0.08230425165
772	0.08226954052
773	0.0822184953
774	0.08218718193
775	0.0821765556
776	0.08214435187
777	0.08209353835
778	0.08206168613
779	0.08203093568
780	0.08200080219
781	0.08198235298
782	0.08195665383
783	0.08192329243
784	0.0819022724
785	0.08188933713
786	0.08187476495
787	0.08181002789
788	0.08179159076
789	0.0817630961
790	0.08174515366
791	0.0817203352
792	0.08169551895
793	0.08166680323
794	0.08164412191
795	0.08162705324
796	0.08158407648
797	0.08155312265
798	0.08152279486
799	0.08149851899
800	0.08147574286
801	0.08145026974
802	0.08142221936
803	0.08141267861
804	0.0813655104
805	0.08133299018
806	0.08131915416
807	0.08129288784
808	0.08126201033
809	0.08123736961
810	0.08118491756
811	0.08114615307
812	0.08113692637
813	0.08110546736
814	0.08107795791
815	0.08106460296
816	0.08103643666
817	0.08101321221
818	0.0809925422
819	0.08096315437
820	0.0809374831
821	0.08091025931
822	0.08089163845
823	0.08086264158
824	0.08083928431
825	0.08081745164
826	0.08076553712
827	0.08075032527
828	0.08073824066
829	0.08072066807
830	0.08070131886
831	0.0806819106
832	0.08066161413
833	0.08064273137
834	0.08059713694
835	0.08057720583
836	0.08055482861
837	0.08054485446
838	0.08051456481
839	0.08049197797
840	0.08047271835
841	0.0804194236
842	0.08039836803
843	0.08036744059
844	0.08034147262
845	0.08029646047
846	0.08027276648
847	0.08025609496
848	0.08023029729
849	0.0802058936
850	0.08012856952
851	0.0801023205
852	0.0800721865
853	0.08003181712
854	0.08001881573
855	0.07999240514
856	0.07997293854
857	0.079939297
858	0.07989752731
859	0.0798766087
860	0.07984475176
861	0.0798243503
862	0.07979157535
863	0.0797594923
864	0.07973577082
865	0.07971032525
866	0.07968521212
867	0.07965735033
868	0.07963184034
869	0.07960723091
870	0.07958964303
871	0.07955302207
872	0.07953195575
873	0.07951000461
874	0.07949323397
875	0.07947516409
876	0.07944905179
877	0.07942328155
878	0.07939238661
879	0.07936540328
880	0.07929108081
881	0.079263873
882	0.07925642261
883	0.07923117567
884	0.07920859601
885	0.07918246237
886	0.07916214621
887	0.07912921657
888	0.07910665881
889	0.07908329093
890	0.07904541659
891	0.07903266023
892	0.07901632565
893	0.07899596818
894	0.0789477967
895	0.07892147789
896	0.07889908803
897	0.07889475286
898	0.07887256145
899	0.07886698683
900	0.0788089911
901	0.07879399152
902	0.07877436601
903	0.07874359505
904	0.07873938059
905	0.0787120646
906	0.07869145368
907	0.07868688042
908	0.07866341022
909	0.07863833703
910	0.07861698714
911	0.07859727022
912	0.07857460955
913	0.07854392623
914	0.07850457233
915	0.07848543539
916	0.07845654335
917	0.0784428844
918	0.07841904115
919	0.07838744835
920	0.07836522701
921	0.07834846789
922	0.07830745808
923	0.07828111856
924	0.07826282521
925	0.07824442015
926	0.07821685242
927	0.07820170552
928	0.07819674358
929	0.07817474072
930	0.07814082703
931	0.07811171645
932	0.07809434283
933	0.07807493933
934	0.07806131386
935	0.078045544
936	0.07802566939
937	0.07800298196
938	0.07797888068
939	0.07796669892
940	0.07796454669
941	0.07793724314
942	0.07792097228
943	0.07790499291
944	0.07787674784
945	0.07786038296
946	0.07783786023
947	0.07782289661
948	0.07780378696
949	0.07778673078
950	0.07775063114
951	0.07772637236
952	0.07770444121
953	0.07768894684
954	0.07766759375
955	0.0776550724
956	0.07760859852
957	0.07757940972
958	0.07755577599
959	0.0775258669
960	0.07750560012
961	0.07748775198
962	0.07747227764
963	0.07743826993
964	0.07741568276
965	0.07739955778
966	0.07738278388
967	0.07734770205
968	0.07731856802
969	0.07729408805
970	0.07726577013
971	0.07723719125
972	0.07721117191
973	0.07718247668
974	0.07715162542
975	0.07713274653
976	0.07711543529
977	0.07709086929
978	0.07705089824
979	0.07702667001
980	0.07700039627
981	0.07697939355
982	0.07695966583
983	0.07693818386
984	0.07691689748
985	0.07689260271
986	0.07686345847
987	0.07684675868
988	0.07681729479
989	0.07679620263
990	0.07678272771
991	0.07676278251
992	0.07673591899
993	0.0767169091
994	0.07670072491
995	0.07666408418
996	0.07664403022
997	0.07661347993
998	0.07659556184
999	0.07657933778
1000	0.07656216514
1001	0.07654371068
1002	0.07652482077
1003	0.07652131504
1004	0.07650417358
1005	0.07648844462
1006	0.07648481084
1007	0.07646706244
1008	0.07643473445
1009	0.07641906066
1010	0.07640081882
1011	0.07639690777
1012	0.07638395949
1013	0.07636213626
1014	0.07634040345
1015	0.07631105734
1016	0.07629657351
1017	0.07626820902
1018	0.07625189896
1019	0.076230315
1020	0.07621217477
1021	0.07617453604
1022	0.07615587638
1023	0.07613934104
1024	0.0761189227
1025	0.0761018888
1026	0.07607577322
1027	0.0760512012
1028	0.07597834952
1029	0.07595293249
1030	0.07593228189
1031	0.07591750728
1032	0.07589216557
1033	0.07586643455
1034	0.07584841894
1035	0.07582110988
1036	0.07581893346
1037	0.07581384481
1038	0.07576199006
1039	0.07573298942
1040	0.07571319427
1041	0.07569394452
1042	0.07567720597
1043	0.07564272871
1044	0.07561395737
1045	0.07559530382
1046	0.07558111549
1047	0.07555816805
1048	0.07555816631
1049	0.07554174268
1050	0.07551698376
1051	0.07549961233
1052	0.07548257972
1053	0.07545500625
1054	0.07542834104
1055	0.07540117334
1056	0.07538458752
1057	0.07536625779
1058	0.07535446935
1059	0.07533094461
1060	0.07530872619
1061	0.07530871698
1062	0.0752979731
1063	0.07527544842
1064	0.07525312542
1065	0.07523787887
1066	0.07521273029
1067	0.07519055323
1068	0.07519054016
1069	0.07517274825
1070	0.07515806499
1071	0.0751578769
1072	0.07515053152
1073	0.07512540183
1074	0.07510145633
1075	0.07507503438
1076	0.07505390171
1077	0.07502107273
1078	0.07500253297
1079	0.07498208376
1080	0.07497103334
1081	0.0749498678
1082	0.07494650257
1083	0.0749304265
1084	0.07490145578
1085	0.07487726749
1086	0.07486192787
1087	0.07484647447
1088	0.07483589409
1089	0.07481502265
1090	0.07479936382
1091	0.07478135829
1092	0.07474962713
1093	0.07472948156
1094	0.07471098231
1095	0.07468957504
1096	0.07467171466
1097	0.07462617364
1098	0.07461414079
1099	0.0745888527
1100	0.07456060633
1101	0.07453718274
1102	0.07451439321
1103	0.07449368391
1104	0.07447257761
1105	0.07444794607
1106	0.0744244578
1107	0.07440148647
1108	0.0743732231
1109	0.07436031304
1110	0.07434409603
1111	0.07432077891
1112	0.07430844586
1113	0.07428374693
1114	0.07425587684
1115	0.0742353168
1116	0.0742168744
1117	0.07418195025
1118	0.07417197169
1119	0.07415251234
1120	0.07413353089
1121	0.07411837932
1122	0.07410628127
1123	0.0740943574
1124	0.07407720146
1125	0.07405392057
1126	0.07403739712
1127	0.07401788671
1128	0.07399941009
1129	0.07397404815
1130	0.07396234137
1131	0.07394173554
1132	0.07392568139
1133	0.07390655165
1134	0.07387977885
1135	0.07384755721
1136	0.07381646671
1137	0.07378171299
1138	0.0737724291
1139	0.07375357344
1140	0.07373242992
1141	0.07371675328
1142	0.07365066766
1143	0.07363216126
1144	0.07361307617
1145	0.07358330683
1146	0.07355956072
1147	0.07353984254
1148	0.07351963224
1149	0.07349296634
1150	0.07347761232
1151	0.07346359571
1152	0.07344013572
1153	0.07343108465
1154	0.07339381446
1155	0.07337302006
1156	0.07334286441
1157	0.0733288187
1158	0.07330664213
1159	0.07329081814
1160	0.07327844104
1161	0.07325954351
1162	0.07325280439
1163	0.07322470048
1164	0.0732164582
1165	0.07319879624
1166	0.0731765249
1167	0.07316033984
1168	0.07315265008
1169	0.07314164001
1170	0.07312312309
1171	0.07310231686
1172	0.0730844668
1173	0.07306120185
1174	0.07305444668
1175	0.07303720939
1176	0.07302265481
1177	0.07300939717
1178	0.07299009898
1179	0.07297644298
1180	0.07295730472
1181	0.07293509253
1182	0.07292294129
1183	0.07289829644
1184	0.07287520646
1185	0.07286818431
1186	0.07285171685
1187	0.07283197211
1188	0.07281468372
1189	0.07279259302
1190	0.07278750826
1191	0.07276746731
1192	0.07274501005
1193	0.07272724011
1194	0.07270203636
1195	0.07268093533
1196	0.0726664446
1197	0.07264825447
1198	0.07262570371
1199	0.07260085516
1200	0.07257882095
1201	0.07257095375
1202	0.07255946718
1203	0.07253608916
1204	0.07251366171
1205	0.0724952601
1206	0.07247501753
1207	0.07245940966
1208	0.07244102902
1209	0.07243318854
1210	0.07243300304
1211	0.07241573131
1212	0.07240402174
1213	0.07237927798
1214	0.07235501631
1215	0.07233588556
1216	0.07231860928
1217	0.07230365433
1218	0.07227851245
1219	0.07226338766
1220	0.07224784852
1221	0.07223535603
1222	0.07221930767
1223	0.07220622261
1224	0.07220565477
1225	0.07218399246
1226	0.0721627204
1227	0.07212290752
1228	0.07209887336
1229	0.07206637927
1230	0.07205554958
1231	0.07203582842
1232	0.07202852372
1233	0.07200732391
1234	0.07199231693
1235	0.07197034752
1236	0.07196161989
1237	0.07193131884
1238	0.07192756225
1239	0.07190529758
1240	0.07188335327
1241	0.07182415544
1242	0.07179724009
1243	0.07177217823
1244	0.07176055663
1245	0.07174267503
1246	0.07173076539
1247	0.07170839202
1248	0.07168596243
1249	0.07166243388
1250	0.07164503231
1251	0.07162877405
1252	0.07160947227
1253	0.07159402708
1254	0.0715653866
1255	0.07154938534
1256	0.07153912765
1257	0.07153035653
1258	0.07152183603
1259	0.07149776553
1260	0.07148372627
1261	0.07144793524
1262	0.07142865892
1263	0.07140989571
1264	0.07139264546
1265	0.07137313511
1266	0.07134547989
1267	0.07131603377
1268	0.07129902587
1269	0.07129561288
1270	0.07126762572
1271	0.07125012475
1272	0.07123659392
1273	0.07122642801
1274	0.07119061611
1275	0.07117933544
1276	0.07116882859
1277	0.07114147076
1278	0.07112237238
1279	0.07109825148
1280	0.07108111741
1281	0.0710621508
1282	0.07103902031
1283	0.07102288306
1284	0.07101448058
1285	0.07099420471
1286	0.07097030907
1287	0.07095629182
1288	0.07093928068
1289	0.0709189327
1290	0.07090322015
1291	0.07088898124
1292	0.07087750455
1293	0.07086002872
1294	0.07082659509
1295	0.07080239905
1296	0.07077837321
1297	0.07075871646
1298	0.07073918788
1299	0.07072782649
1300	0.07070226614
1301	0.07069651077
1302	0.07068583596
1303	0.07066245422
1304	0.0706441351
1305	0.07063296534
1306	0.07062547893
1307	0.07060787386
1308	0.07058683593
1309	0.07057758991
1310	0.07055919623
1311	0.07054238378
1312	0.07053755859
1313	0.07051627171
1314	0.07049999528
1315	0.07047825123
1316	0.07046809841
1317	0.07045631802
1318	0.07043519537
1319	0.07041448927
1320	0.07040112623
1321	0.0703764458
1322	0.07035983122
1323	0.07034750462
1324	0.07033007581
1325	0.07032689962
1326	0.0703212836
1327	0.07030683743
1328	0.07029179638
1329	0.07028159622
1330	0.07026691198
1331	0.07025118733
1332	0.07023651881
1333	0.07021409036
1334	0.07019802384
1335	0.07018574081
1336	0.07017615111
1337	0.07016142688
1338	0.07013977089
1339	0.0701141465
1340	0.07010269492
1341	0.07009079517
1342	0.07005871815
1343	0.07004711542
1344	0.07003040362
1345	0.07001458868
1346	0.06999324577
1347	0.0699760851
1348	0.06995847476
1349	0.06993560831
1350	0.06992321844
1351	0.06990773625
1352	0.06988438016
1353	0.06988070462
1354	0.06985518317
1355	0.06984158445
1356	0.06982513304
1357	0.06981745031
1358	0.06980289292
1359	0.06980248335
1360	0.0697965944
1361	0.06978897026
1362	0.06977465917
1363	0.06974763338
1364	0.06972704468
1365	0.06971000093
1366	0.069687038
1367	0.06968387264
1368	0.06965639283
1369	0.06963458461
1370	0.06962629994
1371	0.06960523231
1372	0.06959283529
1373	0.06959054996
1374	0.06957346953
1375	0.06956004096
1376	0.0695338679
1377	0.0695190742
1378	0.0694957709
1379	0.06948093388
1380	0.06946360186
1381	0.06945853475
1382	0.06944317381
1383	0.06942774836
1384	0.06941287691
1385	0.06939276927
1386	0.06937240289
1387	0.06933833481
1388	0.06932545713
1389	0.0693021712
1390	0.06928483011
1391	0.06926609076
1392	0.06925477344
1393	0.06923334546
1394	0.06922175849
1395	0.06921657349
1396	0.06919712397
1397	0.0691877535
1398	0.06917120219
1399	0.069154882
1400	0.06913915692
1401	0.06912218535
1402	0.06907687301
1403	0.06904260819
1404	0.06902340859
1405	0.06900989341
1406	0.06899160592
1407	0.06896908107
1408	0.06894348269
1409	0.06893252579
1410	0.0689207003
1411	0.06890167542
1412	0.06887495247
1413	0.0688673184
1414	0.06885450302
1415	0.06883955507
1416	0.06881998327
1417	0.06881902742
1418	0.06881023824
1419	0.06879876108
1420	0.0687820061
1421	0.06876741049
1422	0.06875043533
1423	0.06873571299
1424	0.06871443383
1425	0.0687044795
1426	0.06869791094
1427	0.0686859363
1428	0.06865679858
1429	0.06864552448
1430	0.06862643709
1431	0.06861383981
1432	0.06860455544
1433	0.06858924735
1434	0.06857230818
1435	0.06855979229
1436	0.06855246249
1437	0.06852870742
1438	0.06851045882
1439	0.06848596219
1440	0.06847290211
1441	0.06845812456
1442	0.06844139346
1443	0.06842306506
1444	0.0684087177
1445	0.06839276618
1446	0.06838520288
1447	0.06836200824
1448	0.06834359173
1449	0.06832303549
1450	0.06831009926
1451	0.06830038155
1452	0.06824808642
1453	0.06824564525
1454	0.06822700673
1455	0.06822117423
1456	0.06819792714
1457	0.06817842907
1458	0.06816730001
1459	0.06815484569
1460	0.06815231664
1461	0.06813928246
1462	0.06813011226
1463	0.06812354589
1464	0.06809646759
1465	0.0680801555
1466	0.06807777224
1467	0.06805810829
1468	0.0680405854
1469	0.06801852234
1470	0.06800208505
1471	0.06798474694
1472	0.06796898724
1473	0.06794751908
1474	0.0679291284
1475	0.06791836772
1476	0.0678979778
1477	0.06788722682
1478	0.06787664118
1479	0.0678760194
1480	0.06786356482
1481	0.06785467691
1482	0.06784540698
1483	0.06782797999
1484	0.06780959772
1485	0.06779474011
1486	0.06776964713
1487	0.06775468675
1488	0.06773875125
1489	0.06773257614
1490	0.06772487163
1491	0.06770755745
1492	0.06768951092
1493	0.06767856702
1494	0.06766864405
1495	0.06766038542
1496	0.06764201278
1497	0.06762786337
1498	0.06762760939
1499	0.06760489479
1500	0.06758426229
1501	0.0675775559
