iter	Passed	Remaining
430	7306	60505
431	7323	60482
432	7337	60441
433	7352	60416
434	7369	60393
435	7386	60376
436	7399	60330
437	7413	60290
438	7429	60262
439	7444	60234
440	7460	60211
441	7476	60182
442	7491	60151
443	7508	60133
444	7522	60096
445	7537	60064
446	7554	60047
447	7570	60026
448	7585	59990
449	7604	59992
450	7619	59956
451	7633	59920
452	7649	59896
453	7663	59855
454	7680	59839
455	7695	59811
456	7711	59786
457	7728	59769
458	7743	59740
459	7760	59721
460	7775	59691
461	7792	59677
462	7809	59655
463	7824	59629
464	7840	59607
465	7857	59587
466	7872	59554
467	7888	59531
468	7902	59498
469	7919	59477
470	7935	59457
471	7951	59433
472	7968	59421
473	8016	59632
474	8032	59609
475	8049	59589
476	8063	59555
477	8079	59532
478	8094	59501
479	8110	59474
480	8126	59451
481	8142	59433
482	8157	59398
483	8221	59724
484	8248	59782
485	8264	59759
486	8280	59728
487	8296	59708
488	8311	59674
489	8326	59645
490	8342	59620
491	8357	59589
492	8373	59564
493	8389	59543
494	8404	59512
495	8419	59479
496	8435	59457
497	8451	59431
498	8465	59396
499	8482	59375
500	8499	59359
501	8514	59330
502	8529	59302
503	8546	59282
504	8563	59267
505	8578	59232
506	8592	59201
507	8608	59177
508	8625	59158
509	8643	59151
510	8658	59119
511	8674	59093
512	8690	59070
513	8702	59020
514	8717	58989
515	8732	58960
516	8746	58926
517	8763	58907
518	8777	58872
519	8794	58852
520	8808	58817
521	8823	58791
522	8840	58773
523	8856	58752
524	8870	58717
525	8884	58681
526	8901	58659
527	8917	58638
528	8930	58596
529	8944	58557
530	8959	58534
531	8977	58519
532	8993	58501
533	9010	58486
534	9026	58462
535	9043	58445
536	9058	58419
537	9075	58397
538	9091	58376
539	9107	58352
540	9123	58332
541	9137	58294
542	9152	58271
543	9166	58235
544	9181	58207
545	9197	58180
546	9220	58203
547	9271	58406
548	9292	58411
549	9307	58383
550	9321	58345
551	9335	58310
552	9350	58286
553	9367	58268
554	9382	58240
555	9398	58218
556	9413	58190
557	9430	58169
558	9444	58137
559	9461	58121
560	9478	58106
561	9497	58099
562	9515	58088
563	9530	58060
564	9545	58031
565	9561	58010
566	9578	57996
567	9593	57966
568	9611	57957
569	9626	57925
570	9642	57905
571	9654	57862
572	9670	57838
573	9687	57822
574	9706	57816
575	9723	57799
576	9740	57782
577	9756	57760
578	9772	57740
579	9785	57703
580	9800	57673
581	9813	57635
582	9826	57595
583	9843	57577
584	9858	57549
585	9873	57523
586	9889	57501
587	9908	57493
588	9924	57473
589	9938	57439
590	9954	57418
591	9972	57409
592	9989	57392
593	10003	57359
594	10019	57337
595	10036	57323
596	10050	57291
597	10067	57272
598	10084	57257
599	10101	57242
600	10117	57220
601	10133	57200
602	10146	57163
603	10161	57134
604	10176	57107
605	10190	57074
606	10207	57057
607	10223	57035
608	10237	57005
609	10253	56981
610	10317	57228
611	10348	57286
612	10364	57269
613	10381	57251
614	10397	57228
615	10413	57208
616	10429	57184
617	10444	57156
618	10459	57127
619	10475	57109
620	10491	57089
621	10504	57045
622	10518	57016
623	10534	56992
624	10550	56973
625	10565	56947
626	10582	56931
627	10598	56907
628	10615	56889
629	10628	56855
630	10642	56824
631	10658	56800
632	10675	56782
633	10687	56740
634	10704	56725
635	10720	56701
636	10737	56688
637	10754	56671
638	10768	56638
639	10784	56618
640	10799	56592
641	10815	56570
642	10831	56550
643	10847	56526
644	10862	56501
645	10878	56481
646	10893	56455
647	10909	56434
648	10926	56415
649	10942	56397
650	10956	56363
651	10971	56340
652	10989	56325
653	11002	56290
654	11019	56274
655	11034	56247
656	11050	56228
657	11065	56202
658	11081	56178
659	11095	56150
660	11110	56124
661	11126	56102
662	11142	56082
663	11157	56056
664	11173	56033
665	11189	56014
666	11205	55993
667	11221	55971
668	11237	55949
669	11250	55915
670	11265	55892
671	11282	55873
672	11297	55847
673	11331	55918
674	11397	56143
675	11423	56170
676	11443	56171
677	11459	56148
678	11476	56129
679	11491	56103
680	11507	56085
681	11525	56070
682	11541	56051
683	11558	56034
684	11574	56015
685	11588	55983
686	11604	55961
687	11620	55940
688	11636	55918
689	11652	55896
690	11668	55877
691	11684	55855
692	11701	55837
693	11714	55802
694	11730	55785
695	11745	55758
696	11761	55736
697	11776	55708
698	11795	55702
699	11811	55681
700	11826	55655
701	11842	55635
702	11858	55613
703	11875	55598
704	11891	55576
705	11908	55560
706	11924	55541
707	11939	55515
708	11955	55494
709	11972	55478
710	11988	55459
711	12001	55423
712	12016	55399
713	12031	55371
714	12048	55354
715	12061	55320
716	12077	55301
717	12092	55275
718	12109	55258
719	12124	55235
720	12140	55211
721	12155	55188
722	12172	55170
723	12185	55136
724	12201	55115
725	12217	55095
726	12233	55077
727	12248	55052
728	12264	55031
729	12282	55019
730	12300	55005
731	12316	54987
732	12330	54955
733	12347	54940
734	12434	55237
735	12459	55254
736	12483	55267
737	12496	55235
738	12511	55211
739	12525	55178
740	12542	55163
741	12556	55135
742	12573	55115
743	12589	55095
744	12605	55076
745	12622	55058
746	12638	55037
747	12655	55020
748	12670	54993
749	12685	54970
750	12701	54950
751	12718	54931
752	12734	54912
753	12750	54890
754	12766	54868
755	12782	54849
756	12796	54821
757	12813	54803
758	12828	54777
759	12842	54747
760	12858	54726
761	12875	54712
762	12890	54687
763	12905	54662
764	12921	54642
765	12937	54619
766	12952	54594
767	12966	54566
768	12982	54547
769	12999	54529
770	13014	54507
771	13028	54478
772	13044	54454
773	13060	54437
774	13078	54422
775	13093	54400
776	13109	54379
777	13126	54361
778	13143	54346
779	13158	54322
780	13175	54304
781	13190	54281
782	13205	54257
783	13222	54237
784	13237	54215
785	13250	54180
786	13265	54159
787	13281	54137
788	13296	54112
789	13311	54087
790	13325	54060
791	13342	54042
792	13359	54027
793	13375	54007
794	13391	53988
795	13404	53956
796	13420	53934
797	13439	53924
798	13500	54085
799	13518	54072
800	13535	54057
801	13550	54033
802	13566	54013
803	13582	53992
804	13599	53975
805	13615	53955
806	13631	53935
807	13647	53915
808	13665	53903
809	13679	53872
810	13693	53846
811	13709	53825
812	13726	53806
813	13742	53787
814	13761	53777
815	13777	53757
816	13792	53734
817	13808	53715
818	13825	53698
819	13839	53671
820	13855	53650
821	13871	53628
822	13887	53607
823	13903	53590
824	13922	53580
825	13939	53562
826	13955	53542
827	13970	53521
828	13986	53500
829	13999	53469
830	14015	53449
831	14030	53423
832	14044	53395
833	14059	53373
834	14075	53353
835	14090	53329
836	14107	53311
837	14123	53290
838	14140	53275
839	14156	53256
840	14172	53235
841	14187	53212
842	14203	53191
843	14218	53165
844	14233	53145
845	14249	53125
846	14265	53103
847	14281	53084
848	14297	53063
849	14313	53043
850	14329	53022
851	14342	52993
852	14356	52964
853	14372	52946
854	14389	52928
855	14404	52906
856	14419	52882
857	14436	52865
858	14452	52846
859	14468	52827
860	14481	52796
861	14545	52949
862	14565	52946
863	14578	52915
864	14595	52898
865	14611	52879
866	14627	52859
867	14644	52842
868	14660	52820
869	14676	52801
870	14692	52782
871	14709	52763
872	14726	52748
873	14743	52733
874	14792	52828
875	14806	52804
876	14821	52780
877	14838	52763
878	14856	52749
879	14871	52726
880	14887	52705
881	14903	52685
882	14919	52666
883	14933	52639
884	14948	52616
885	14975	52634
886	14994	52623
887	15009	52602
888	15027	52586
889	15041	52560
890	15058	52542
891	15073	52520
892	15091	52507
893	15108	52489
894	15123	52468
895	15139	52447
896	15154	52424
897	15168	52396
898	15181	52367
899	15196	52344
900	15213	52325
901	15230	52310
902	15247	52292
903	15262	52271
904	15277	52247
905	15293	52226
906	15309	52207
907	15325	52186
908	15342	52171
909	15359	52155
910	15374	52130
911	15390	52111
912	15406	52092
913	15421	52069
914	15434	52040
915	15452	52024
916	15468	52006
917	15484	51984
918	15500	51965
919	15516	51946
920	15529	51916
921	15588	52041
922	15611	52043
923	15628	52025
924	15642	52001
925	15660	51986
926	15676	51967
927	15691	51945
928	15708	51926
929	15721	51897
930	15737	51876
931	15752	51855
932	15766	51827
933	15782	51807
934	15797	51786
935	15813	51765
936	15828	51741
937	15844	51721
938	15859	51699
939	15875	51679
940	15891	51661
941	15907	51639
942	15922	51618
943	15937	51595
944	15954	51578
945	15969	51553
946	15985	51534
947	16001	51514
948	16018	51500
949	16035	51483
950	16052	51467
951	16069	51449
952	16086	51431
953	16102	51412
954	16118	51393
955	16133	51371
956	16149	51351
957	16166	51334
958	16182	51315
959	16197	51293
960	16211	51265
961	16226	51243
962	16242	51224
963	16259	51208
964	16275	51188
965	16292	51171
966	16308	51152
967	16325	51134
968	16340	51111
969	16356	51092
970	16371	51069
971	16387	51049
972	16400	51022
973	16416	51001
974	16429	50973
975	16445	50955
976	16462	50937
977	16478	50917
978	16494	50898
979	16508	50874
980	16525	50856
981	16542	50838
982	16559	50822
983	16574	50802
984	16600	50812
985	16654	50909
986	16682	50927
987	16696	50901
988	16713	50884
989	16733	50875
990	16751	50861
991	16767	50842
992	16781	50819
993	16797	50797
994	16812	50776
995	16828	50756
996	16844	50736
997	16861	50719
998	16877	50699
999	16893	50681
1000	16909	50660
1001	16923	50636
1002	16937	50609
1003	16953	50590
1004	16970	50572
1005	16985	50552
1006	17002	50533
1007	17018	50515
1008	17034	50494
1009	17049	50472
1010	17065	50453
1011	17083	50440
1012	17098	50417
1013	17114	50399
1014	17132	50384
1015	17147	50361
1016	17162	50339
1017	17178	50320
1018	17194	50302
1019	17209	50280
1020	17224	50256
1021	17241	50239
1022	17260	50228
1023	17274	50203
1024	17289	50181
1025	17305	50161
1026	17320	50140
1027	17337	50122
1028	17352	50102
1029	17371	50090
1030	17386	50069
1031	17402	50050
1032	17419	50031
1033	17433	50008
1034	17449	49987
1035	17465	49968
1036	17482	49952
1037	17497	49931
1038	17514	49912
1039	17529	49892
1040	17546	49875
1041	17563	49859
1042	17579	49839
1043	17595	49820
1044	17611	49801
1045	17627	49781
1046	17681	49868
1047	17736	49960
1048	17754	49945
1049	17770	49928
1050	17786	49907
1051	17802	49886
1052	17818	49868
1053	17831	49841
1054	17847	49821
1055	17863	49800
1056	17878	49780
1057	17894	49760
1058	17910	49741
1059	17924	49715
1060	17939	49691
1061	17952	49665
1062	17968	49646
1063	17983	49622
1064	17999	49603
1065	18015	49584
1066	18031	49564
1067	18047	49545
1068	18063	49525
1069	18079	49506
1070	18096	49489
1071	18112	49471
1072	18162	49545
1073	18180	49531
1074	18196	49511
1075	18211	49490
1076	18228	49471
1077	18242	49447
1078	18257	49426
1079	18274	49409
1080	18290	49390
1081	18306	49371
1082	18323	49353
1083	18339	49334
1084	18355	49315
1085	18372	49296
1086	18388	49278
1087	18404	49259
1088	18420	49240
1089	18434	49215
1090	18450	49196
1091	18464	49171
1092	18480	49152
1093	18497	49134
1094	18513	49115
1095	18529	49096
1096	18545	49077
1097	18559	49052
1098	18575	49033
1099	18590	49010
1100	18605	48989
1101	18619	48964
1102	18633	48939
1103	18646	48913
1104	18661	48891
1105	18678	48874
1106	18694	48856
1107	18710	48837
1108	18736	48842
1109	18790	48923
1110	18808	48908
1111	18824	48889
1112	18841	48873
1113	18857	48852
1114	18872	48831
1115	18888	48811
1116	18903	48790
1117	18920	48773
1118	18937	48756
1119	18952	48735
1120	18969	48718
1121	18984	48697
1122	19000	48676
1123	19016	48657
1124	19033	48640
1125	19048	48620
1126	19064	48599
1127	19080	48579
1128	19095	48558
1129	19111	48541
1130	19127	48519
1131	19142	48498
1132	19159	48482
1133	19174	48460
1134	19190	48441
1135	19215	48443
1136	19232	48426
1137	19248	48407
1138	19264	48388
1139	19280	48371
1140	19296	48351
1141	19313	48334
1142	19329	48316
1143	19348	48302
1144	19364	48283
1145	19380	48264
1146	19399	48254
1147	19415	48235
1148	19431	48215
1149	19448	48197
1150	19463	48175
1151	19478	48155
1152	19494	48136
1153	19509	48115
1154	19527	48099
1155	19543	48080
1156	19558	48059
1157	19576	48045
1158	19593	48027
1159	19611	48014
1160	19625	47990
1161	19640	47969
1162	19657	47952
1163	19672	47931
1164	19689	47914
1165	19705	47894
1166	19719	47871
1167	19736	47854
1168	19751	47832
1169	19767	47813
1170	19823	47892
1171	19845	47886
1172	19864	47875
1173	19882	47859
1174	19899	47843
1175	19915	47823
1176	19931	47804
1177	19948	47789
1178	19966	47772
1179	19982	47755
1180	19998	47735
1181	20015	47718
1182	20032	47701
1183	20049	47684
1184	20066	47667
1185	20081	47647
1186	20097	47627
1187	20112	47605
1188	20127	47583
1189	20143	47565
1190	20158	47543
1191	20173	47523
1192	20189	47504
1193	20205	47485
1194	20220	47463
1195	20237	47445
1196	20252	47424
1197	20269	47408
1198	20288	47395
1199	20305	47379
1200	20320	47357
1201	20336	47339
1202	20353	47322
1203	20369	47303
1204	20387	47288
1205	20402	47268
1206	20417	47246
1207	20434	47228
1208	20450	47211
1209	20467	47193
1210	20483	47174
1211	20498	47153
1212	20513	47131
1213	20529	47113
1214	20548	47101
1215	20565	47084
1216	20578	47059
1217	20595	47041
1218	20610	47021
1219	20627	47002
1220	20642	46983
1221	20658	46963
1222	20674	46945
1223	20691	46928
1224	20706	46906
1225	20722	46888
1226	20739	46870
1227	20755	46851
1228	20771	46832
1229	20787	46814
1230	20803	46794
1231	20819	46775
1232	20859	46811
1233	20938	46933
1234	20961	46929
1235	20977	46911
1236	20993	46890
1237	21009	46871
1238	21025	46853
1239	21041	46833
1240	21057	46815
1241	21074	46798
1242	21091	46781
1243	21106	46761
1244	21123	46742
1245	21139	46723
1246	21155	46705
1247	21172	46687
1248	21188	46668
1249	21205	46652
1250	21222	46634
1251	21238	46615
1252	21254	46596
1253	21269	46575
1254	21284	46554
1255	21301	46536
1256	21320	46524
1257	21336	46506
1258	21351	46485
1259	21366	46462
1260	21382	46445
1261	21399	46428
1262	21415	46407
1263	21431	46389
1264	21446	46369
1265	21462	46348
1266	21477	46329
1267	21493	46309
1268	21509	46289
1269	21525	46271
1270	21543	46256
1271	21559	46237
1272	21574	46216
1273	21590	46198
1274	21607	46180
1275	21623	46161
1276	21638	46141
1277	21655	46123
1278	21670	46101
1279	21683	46076
1280	21699	46058
1281	21714	46038
1282	21730	46017
1283	21743	45993
1284	21759	45974
1285	21774	45954
1286	21787	45928
1287	21804	45910
1288	21819	45889
1289	21831	45862
1290	21846	45842
1291	21861	45822
1292	21873	45793
1293	21910	45818
1294	21944	45837
1295	21966	45831
1296	21982	45812
1297	21998	45794
1298	22014	45774
1299	22038	45771
1300	22055	45756
1301	22070	45733
1302	22084	45712
1303	22095	45681
1304	22111	45662
1305	22130	45650
1306	22146	45632
1307	22161	45611
1308	22177	45592
1309	22194	45575
1310	22210	45555
1311	22224	45533
1312	22242	45518
1313	22253	45489
1314	22265	45463
1315	22281	45443
1316	22296	45421
1317	22311	45400
1318	22327	45383
1319	22343	45364
1320	22358	45342
1321	22377	45330
1322	22394	45313
1323	22404	45283
1324	22417	45258
1325	22433	45239
1326	22448	45218
1327	22463	45197
1328	22479	45178
1329	22494	45158
1330	22512	45142
1331	22527	45122
1332	22542	45101
1333	22558	45083
1334	22575	45066
1335	22591	45048
1336	22607	45029
1337	22624	45013
1338	22639	44991
1339	22653	44968
1340	22669	44950
1341	22686	44933
1342	22700	44911
1343	22716	44892
1344	22731	44871
1345	22749	44856
1346	22765	44837
1347	22782	44820
1348	22798	44802
1349	22810	44775
1350	22826	44757
1351	22839	44732
1352	22854	44713
1353	22869	44692
1354	22881	44664
1355	22896	44645
1356	22912	44626
1357	22928	44608
1358	22986	44671
1359	23038	44721
1360	23055	44704
1361	23070	44683
1362	23086	44665
1363	23102	44647
1364	23120	44631
1365	23136	44614
1366	23151	44591
1367	23167	44574
1368	23182	44552
1369	23198	44534
1370	23208	44504
1371	23225	44487
1372	23240	44466
1373	23259	44453
1374	23273	44430
1375	23289	44411
1376	23298	44380
1377	23316	44365
1378	23326	44336
1379	23338	44308
1380	23353	44288
1381	23370	44272
1382	23380	44241
1383	23391	44213
1384	23408	44196
1385	23418	44168
1386	23435	44149
1387	23453	44134
1388	23469	44116
1389	23485	44098
1390	23501	44079
1391	23516	44060
1392	23532	44041
1393	23550	44025
1394	23566	44007
1395	23580	43986
1396	23596	43967
1397	23612	43948
1398	23628	43930
1399	23644	43910
1400	23660	43892
1401	23673	43868
1402	23689	43850
1403	23706	43832
1404	23722	43813
1405	23737	43795
1406	23753	43775
1407	23768	43756
1408	23784	43736
1409	23799	43716
1410	23817	43702
1411	23833	43683
1412	23846	43658
1413	23862	43641
1414	23880	43626
1415	23890	43597
1416	23907	43580
1417	23925	43564
1418	23942	43549
1419	23958	43529
1420	23974	43511
1421	23989	43492
1422	24006	43474
1423	24024	43459
1424	24105	43558
1425	24135	43566
1426	24151	43546
1427	24167	43529
1428	24184	43512
1429	24200	43492
1430	24214	43471
1431	24230	43452
1432	24246	43433
1433	24262	43415
1434	24277	43394
1435	24292	43374
1436	24309	43358
1437	24325	43339
1438	24340	43319
1439	24357	43301
1440	24372	43281
1441	24388	43263
1442	24403	43243
1443	24418	43223
1444	24429	43194
1445	24445	43176
1446	24461	43158
1447	24477	43139
1448	24491	43117
1449	24508	43101
1450	24526	43085
1451	24543	43069
1452	24559	43051
1453	24573	43028
1454	24590	43011
1455	24600	42982
1456	24616	42964
1457	24630	42942
1458	24646	42924
1459	24662	42906
1460	24681	42893
1461	24700	42879
1462	24718	42865
1463	24735	42847
1464	24752	42831
1465	24768	42813
1466	24786	42797
1467	24802	42779
1468	24820	42764
1469	24833	42741
1470	24849	42722
1471	24864	42702
1472	24881	42685
1473	24896	42665
1474	24912	42647
1475	24930	42631
1476	24947	42615
1477	24963	42596
1478	24977	42575
1479	24993	42556
1480	25010	42539
1481	25025	42519
1482	25041	42502
1483	25057	42482
1484	25082	42479
1485	25147	42543
1486	25170	42537
1487	25182	42511
1488	25200	42497
1489	25219	42484
1490	25232	42460
1491	25248	42442
1492	25267	42428
1493	25287	42416
1494	25307	42404
1495	25326	42392
1496	25344	42376
1497	25362	42361
1498	25378	42343
1499	25394	42324
1500	25410	42305
1501	25427	42288
1502	25443	42269
1503	25458	42250
1504	25474	42231
1505	25489	42211
1506	25506	42194
1507	25520	42173
1508	25535	42153
1509	25550	42132
1510	25561	42106
1511	25578	42089
1512	25595	42072
1513	25612	42055
1514	25628	42036
1515	25643	42017
1516	25653	41988
1517	25669	41970
1518	25683	41949
1519	25693	41920
1520	25710	41903
1521	25725	41884
1522	25740	41864
1523	25757	41847
1524	25773	41829
1525	25791	41813
1526	25808	41796
1527	25817	41767
1528	25835	41751
1529	25850	41733
1530	25866	41714
1531	25882	41695
1532	25898	41677
1533	25914	41658
1534	25929	41639
1535	25941	41615
1536	25957	41595
1537	25973	41577
1538	25989	41559
1539	25999	41531
1540	26015	41513
1541	26028	41490
1542	26045	41473
1543	26054	41444
1544	26069	41424
1545	26079	41396
1546	26088	41367
1547	26105	41351
1548	26115	41322
1549	26124	41293
1550	26180	41338
1551	26202	41329
1552	26221	41315
1553	26231	41288
1554	26247	41270
1555	26264	41253
1556	26281	41237
1557	26298	41219
1558	26308	41192
1559	26318	41164
1560	26334	41146
1561	26349	41126
1562	26362	41103
1563	26372	41075
1564	26381	41047
1565	26396	41027
1566	26410	41006
1567	26426	40987
1568	26442	40969
1569	26457	40950
1570	26472	40930
1571	26488	40911
1572	26498	40884
1573	26507	40856
1574	26517	40829
1575	26533	40809
1576	26548	40790
1577	26563	40770
1578	26578	40751
1579	26592	40729
1580	26607	40710
1581	26626	40696
1582	26636	40670
1583	26652	40651
1584	26666	40631
1585	26680	40609
1586	26695	40590
1587	26705	40562
1588	26719	40542
1589	26729	40514
1590	26744	40495
1591	26758	40474
1592	26770	40449
1593	26780	40422
1594	26796	40404
1595	26812	40386
1596	26827	40367
1597	26838	40341
1598	26847	40313
1599	26862	40294
1600	26878	40275
1601	26888	40248
1602	26902	40228
1603	26920	40212
1604	26936	40194
1605	26946	40168
1606	26961	40149
1607	26972	40123
1608	26988	40104
1609	27003	40086
1610	27018	40067
1611	27034	40048
1612	27044	40021
1613	27059	40002
1614	27070	39976
1615	27086	39959
1616	27103	39943
1617	27120	39926
1618	27135	39907
1619	27151	39888
1620	27166	39869
1621	27182	39851
1622	27261	39926
1623	27298	39939
1624	27315	39922
1625	27335	39910
1626	27354	39897
1627	27364	39869
1628	27380	39851
1629	27395	39833
1630	27411	39814
1631	27426	39795
1632	27441	39776
1633	27456	39756
1634	27473	39740
1635	27489	39722
1636	27504	39703
1637	27516	39678
1638	27531	39659
1639	27548	39642
1640	27557	39615
1641	27572	39595
1642	27581	39568
1643	27597	39549
1644	27614	39533
1645	27626	39509
1646	27641	39489
1647	27656	39470
1648	27684	39470
1649	27698	39448
1650	27707	39422
1651	27724	39404
1652	27739	39386
1653	27755	39367
1654	27770	39348
1655	27779	39321
1656	27795	39302
1657	27812	39285
1658	27827	39267
1659	27842	39248
1660	27858	39229
1661	27874	39211
1662	27889	39192
1663	27904	39174
1664	27914	39147
1665	27929	39127
1666	27945	39110
1667	27960	39091
1668	27975	39071
1669	27990	39052
