iter	Logloss
0	0.6420310982
1	0.5971138278
2	0.5593909258
3	0.5238124838
4	0.4924794178
5	0.4679754044
6	0.4418059937
7	0.4174464217
8	0.3975496658
9	0.379196087
10	0.362684694
11	0.3465585768
12	0.3342708558
13	0.3220673696
14	0.3126211918
15	0.3005317736
16	0.2917889615
17	0.2835701781
18	0.2740050844
19	0.2669159291
20	0.2597658492
21	0.2543980593
22	0.2485701614
23	0.2424132625
24	0.237487145
25	0.2330741372
26	0.2291094274
27	0.2260722982
28	0.2213411083
29	0.2173048173
30	0.2134547456
31	0.2103133803
32	0.2069502445
33	0.203834457
34	0.2016044969
35	0.1992060413
36	0.1969310992
37	0.1944782278
38	0.1919600493
39	0.1896133037
40	0.1875070976
41	0.1854336071
42	0.183442903
43	0.1813917902
44	0.1800790727
45	0.1783435228
46	0.1769251286
47	0.1752458917
48	0.1739812482
49	0.1721037348
50	0.1708509207
51	0.1696128281
52	0.1686077985
53	0.1675667186
54	0.1666592187
55	0.1654710105
56	0.1639896042
57	0.1628228112
58	0.1618444242
59	0.1608969159
60	0.1593690629
61	0.1581821945
62	0.1569747824
63	0.1559804334
64	0.1551074643
65	0.1543880181
66	0.1536403031
67	0.1530497897
68	0.1519132441
69	0.1514279543
70	0.1502575692
71	0.149542923
72	0.1490699359
73	0.1485410449
74	0.1481002124
75	0.1474213265
76	0.1466161095
77	0.1460767604
78	0.145610833
79	0.1449954096
80	0.144448077
81	0.1437832094
82	0.1430300434
83	0.1425698517
84	0.1421747362
85	0.1417183845
86	0.1411694255
87	0.1405272936
88	0.1401468542
89	0.1394777123
90	0.1389805578
91	0.1385708921
92	0.1382100017
93	0.1377564361
94	0.1371722275
95	0.1367362601
96	0.1363712438
97	0.135989792
98	0.1356511661
99	0.1350071464
100	0.1347349995
101	0.1344339992
102	0.1341892948
103	0.1338878448
104	0.1334754265
105	0.1331524658
106	0.1329049879
107	0.1326270824
108	0.1323470881
109	0.1319552026
110	0.1316139113
111	0.1312251287
112	0.130940149
113	0.1303792239
114	0.1301431874
115	0.1297656165
116	0.1295373878
117	0.129306218
118	0.1289716199
119	0.1286548943
120	0.1284133928
121	0.1281467111
122	0.1278055763
123	0.1274510248
124	0.1269725591
125	0.1266613667
126	0.1263185621
127	0.1260289359
128	0.1257854241
129	0.125576373
130	0.12520609
131	0.1249657056
132	0.1247133639
133	0.1245282542
134	0.1243551829
135	0.1241702959
136	0.1238768753
137	0.1236995507
138	0.1234917258
139	0.1232041072
140	0.1229356946
141	0.122775991
142	0.1224603928
143	0.1222425313
144	0.1220913327
145	0.1219222311
146	0.1216902328
147	0.1215504789
148	0.1213997111
149	0.1212440019
150	0.1209840455
151	0.1207737519
152	0.120487297
153	0.1203472663
154	0.1200752581
155	0.1199717047
156	0.11977276
157	0.1195093472
158	0.1193058748
159	0.1190559439
160	0.1188613989
161	0.1186281193
162	0.1184399142
163	0.1182286267
164	0.1180576535
165	0.1179145184
166	0.1177896045
167	0.1175035285
168	0.1172870971
169	0.1171013713
170	0.1169629812
171	0.1167232203
172	0.1165566756
173	0.1164302154
174	0.1162876121
175	0.1161431166
176	0.1160269177
177	0.1158974876
178	0.1157748331
179	0.1155800222
180	0.1153912294
181	0.1152111012
182	0.1150957419
183	0.1149879869
184	0.114897442
185	0.1148040167
186	0.1146947234
187	0.1145925557
188	0.1144117718
189	0.1142439594
190	0.1141620936
191	0.1140573585
192	0.1138588151
193	0.1137004753
194	0.1135299181
195	0.1133126184
196	0.1132155759
197	0.113102608
198	0.1129941396
199	0.1129124639
200	0.1127736672
201	0.1126877339
202	0.112537353
203	0.1124101069
204	0.1123376419
205	0.1122184844
206	0.112150519
207	0.1120415547
208	0.1118880951
209	0.1117451652
210	0.1116407336
211	0.1115702659
212	0.1114377634
213	0.1113359119
214	0.1112256663
215	0.1110849501
216	0.111001825
217	0.1108632333
218	0.110774471
219	0.1106926336
220	0.1105896085
221	0.1105298298
222	0.1104275505
223	0.1103380311
224	0.1102692937
225	0.110205528
226	0.110137864
227	0.1099903575
228	0.1099099945
229	0.109833056
230	0.1096947766
231	0.109566613
232	0.1094484976
233	0.1093642944
234	0.1092687332
235	0.1091376863
236	0.1090367703
237	0.1089236711
238	0.1088478736
239	0.1087761185
240	0.1086590345
241	0.1085681653
242	0.1084048321
243	0.1083457595
244	0.1082903791
245	0.1082147177
246	0.1081453664
247	0.1080251897
248	0.1079587179
249	0.1078667655
250	0.1077973265
251	0.1076901133
252	0.1075996152
253	0.1075447033
254	0.1074872097
255	0.1074292168
256	0.1073709919
257	0.1073089965
258	0.1072049441
259	0.1070875776
260	0.1069989179
261	0.1069380063
262	0.1068199642
263	0.106760589
264	0.1066697694
265	0.106575329
266	0.1064994335
267	0.1063618121
268	0.1062813582
269	0.1062193112
270	0.1061761578
271	0.1060502907
272	0.1060130437
273	0.1059625876
274	0.1059036902
275	0.1058505084
276	0.105736436
277	0.1056456684
278	0.1055558969
279	0.1054605654
280	0.1054019613
281	0.1053108381
282	0.1052535116
283	0.1051609722
284	0.1050913591
285	0.1050200878
286	0.1049475795
287	0.1048944241
288	0.1048388685
289	0.1047887482
290	0.1047276038
291	0.1046529184
292	0.1045814731
293	0.1045136212
294	0.1044238716
295	0.1042306498
296	0.1040603163
297	0.1040136134
298	0.1039542125
299	0.1038948281
300	0.103847308
301	0.1037811007
302	0.1037210751
303	0.1036414619
304	0.1035928003
305	0.1035213496
306	0.1034549588
307	0.1033971311
308	0.1033125837
309	0.1032616406
310	0.1031785225
311	0.1031345735
312	0.1030227169
313	0.1029684335
314	0.1029235014
315	0.1028607851
316	0.1027974188
317	0.1027390303
318	0.1026477248
319	0.102596112
320	0.1025450333
321	0.1024712087
322	0.1024188451
323	0.1023280239
324	0.1022830667
325	0.102214458
326	0.1021797999
327	0.1021380049
328	0.1021010415
329	0.1020707379
330	0.10202451
331	0.1019181089
332	0.1018056959
333	0.1017493452
334	0.1016885261
335	0.101646715
336	0.1015887273
337	0.1015219454
338	0.1014604567
339	0.1014144669
340	0.1013652871
341	0.1012972211
342	0.1012455777
343	0.1011936411
344	0.1011595907
345	0.1011131678
346	0.1010564489
347	0.1010136152
348	0.1009749714
349	0.1009145402
350	0.1008704678
351	0.1007841991
352	0.1007276201
353	0.100659871
354	0.1006048198
355	0.1005711782
356	0.1005244766
357	0.1004623307
358	0.1004126699
359	0.1003706326
360	0.1003370896
361	0.1002938763
362	0.1002212628
363	0.1001334439
364	0.1000997818
365	0.10003936
366	0.1000017782
367	0.0999544366
368	0.09992095212
369	0.09987568517
370	0.0998335986
371	0.09979860191
372	0.09975618832
373	0.09972449375
374	0.09968977824
375	0.09961824851
376	0.09957313174
377	0.0994879989
378	0.099445728
379	0.09940976026
380	0.09933016924
381	0.09929077688
382	0.09925386183
383	0.09919274768
384	0.0991552217
385	0.09911925651
386	0.09903109284
387	0.09898472723
388	0.09894128817
389	0.09890441415
390	0.09877449845
391	0.09872939033
392	0.09866346288
393	0.09862559692
394	0.09857501037
395	0.09854027386
396	0.09846966881
397	0.09836075084
398	0.09831205007
399	0.09824533056
400	0.09818739227
401	0.09815417453
402	0.09811590122
403	0.09808314332
404	0.09802092271
405	0.09796672728
406	0.09792515026
407	0.0978792546
408	0.09783351672
409	0.09778916562
410	0.09775571688
411	0.09770083073
412	0.09766964073
413	0.09762925424
414	0.09760076731
415	0.09756748035
416	0.0975323295
417	0.09748493483
418	0.0974461945
419	0.09737213387
420	0.09726463512
421	0.09723118023
422	0.09718837311
423	0.09711640986
424	0.09707352697
425	0.0970331582
426	0.09700351064
427	0.09695989663
428	0.09692008567
429	0.0968779891
430	0.09684864224
431	0.09676307633
432	0.09670916641
433	0.09668278954
434	0.09665190575
435	0.09659879048
436	0.09655238368
437	0.09650092913
438	0.09647353551
439	0.09642753755
440	0.09639430414
441	0.09635387293
442	0.09633050161
443	0.09629996282
444	0.0962245841
445	0.0961787682
446	0.09613341399
447	0.0960886997
448	0.09606704366
449	0.09600605035
450	0.09597507027
451	0.09595035829
452	0.0959121236
453	0.09588009768
454	0.09585491566
455	0.09578124016
456	0.0957537274
457	0.09566945968
458	0.09564879626
459	0.09560013138
460	0.09556292593
461	0.09553372764
462	0.09549002719
463	0.09540871486
464	0.09537163603
465	0.09530424785
466	0.09527369668
467	0.09524502405
468	0.09520212502
469	0.09517063475
470	0.09510671385
471	0.09505421415
472	0.09501140658
473	0.09497454112
474	0.094932784
475	0.09487142505
476	0.09483863665
477	0.09479092509
478	0.09474963787
479	0.09471009529
480	0.09466261354
481	0.09461888714
482	0.09459920971
483	0.0945634054
484	0.09449564328
485	0.09445037923
486	0.09442021014
487	0.09440276484
488	0.09435347068
489	0.09431014505
490	0.09427622611
491	0.09424457724
492	0.09417323872
493	0.09411738629
494	0.09408980359
495	0.09407140862
496	0.09400083238
497	0.09397488972
498	0.09392681894
499	0.09389032322
500	0.09386113245
501	0.09384281411
502	0.09380822614
503	0.09379027284
504	0.09376850712
505	0.09372894558
506	0.09369068745
507	0.09366144369
508	0.09362657766
509	0.0936103209
510	0.09350630669
511	0.09346142309
512	0.09343786887
513	0.09339934434
514	0.09335948833
515	0.09332135061
516	0.09327871874
517	0.09326234956
518	0.09322630735
519	0.09321567975
520	0.0931882991
521	0.09310691596
522	0.09305735674
