iter	Passed	Remaining
651	11391	58494
652	11405	58459
653	11420	58430
654	11434	58394
655	11449	58365
656	11461	58321
657	11478	58301
658	11492	58267
659	11505	58224
660	11519	58191
661	11535	58166
662	11551	58139
663	11569	58126
664	11583	58092
665	11598	58064
666	11614	58040
667	11627	58000
668	11643	57974
669	11658	57945
670	11671	57904
671	11687	57878
672	11701	57845
673	11716	57816
674	11729	57780
675	11747	57764
676	11761	57730
677	11776	57701
678	11788	57659
679	11804	57631
680	11818	57598
681	11833	57571
682	11852	57562
683	11867	57534
684	11883	57508
685	11897	57476
686	11914	57455
687	11928	57423
688	11943	57395
689	11958	57364
690	11972	57331
691	11987	57303
692	12001	57273
693	12014	57235
694	12030	57211
695	12045	57182
696	12061	57158
697	12078	57140
698	12094	57114
699	12113	57106
700	12199	57412
701	12220	57410
702	12244	57423
703	12260	57401
704	12275	57374
705	12289	57339
706	12303	57307
707	12318	57277
708	12332	57244
709	12345	57207
710	12360	57176
711	12372	57138
712	12386	57100
713	12401	57073
714	12416	57044
715	12431	57017
716	12445	56987
717	12462	56968
718	12478	56941
719	12491	56907
720	12506	56878
721	12522	56854
722	12537	56824
723	12551	56792
724	12566	56764
725	12581	56738
726	12596	56708
727	12611	56683
728	12625	56650
729	12642	56631
730	12655	56595
731	12672	56574
732	12686	56545
733	12701	56514
734	12715	56484
735	12730	56456
736	12744	56425
737	12760	56400
738	12774	56371
739	12788	56337
740	12803	56310
741	12817	56279
742	12831	56248
743	12842	56204
744	12858	56179
745	12874	56158
746	12888	56127
747	12903	56100
748	12920	56082
749	12934	56049
750	12946	56011
751	12959	55974
752	12973	55940
753	12987	55913
754	13000	55875
755	13015	55851
756	13031	55828
757	13048	55807
758	13062	55778
759	13076	55748
760	13091	55720
761	13106	55694
762	13122	55671
763	13135	55636
764	13149	55604
765	13163	55576
766	13178	55550
767	13193	55522
768	13279	55796
769	13343	55973
770	13358	55948
771	13372	55916
772	13388	55890
773	13403	55864
774	13416	55827
775	13430	55798
776	13445	55773
777	13461	55748
778	13474	55715
779	13489	55686
780	13505	55663
781	13519	55634
782	13534	55606
783	13547	55571
784	13561	55541
785	13577	55518
786	13592	55491
787	13606	55462
788	13620	55431
789	13636	55408
790	13651	55381
791	13664	55346
792	13679	55323
793	13692	55285
794	13707	55260
795	13725	55244
796	13740	55218
797	13755	55195
798	13768	55159
799	13783	55134
800	13798	55107
801	13813	55080
802	13828	55056
803	13841	55023
804	13854	54989
805	13869	54961
806	13884	54935
807	13900	54915
808	13914	54883
809	13929	54858
810	13945	54836
811	13960	54811
812	13975	54784
813	13990	54760
814	14004	54729
815	14020	54707
816	14035	54681
817	14050	54655
818	14063	54622
819	14078	54597
820	14093	54569
821	14108	54545
822	14122	54517
823	14138	54494
824	14152	54467
825	14168	54442
826	14183	54420
827	14198	54393
828	14214	54370
829	14228	54341
830	14243	54317
831	14258	54292
832	14276	54279
833	14396	54651
834	14415	54640
835	14442	54661
836	14459	54640
837	14475	54621
838	14491	54596
839	14506	54573
840	14522	54550
841	14536	54520
842	14557	54517
843	14577	54510
844	14593	54488
845	14608	54463
846	14624	54438
847	14638	54411
848	14654	54388
849	14670	54365
850	14687	54348
851	14704	54330
852	14721	54311
853	14735	54285
854	14752	54265
855	14768	54242
856	14784	54220
857	14798	54191
858	14814	54169
859	14833	54158
860	14849	54138
861	14865	54117
862	14878	54084
863	14896	54069
864	14911	54044
865	14927	54022
866	14942	53996
867	14957	53971
868	14974	53951
869	14990	53930
870	15005	53905
871	15019	53877
872	15035	53856
873	15048	53822
874	15065	53804
875	15079	53777
876	15095	53753
877	15110	53729
878	15122	53694
879	15135	53660
880	15148	53629
881	15164	53610
882	15179	53584
883	15194	53557
884	15208	53531
885	15224	53507
886	15239	53482
887	15252	53452
888	15264	53416
889	15279	53392
890	15295	53371
891	15312	53352
892	15327	53330
893	15343	53306
894	15357	53280
895	15373	53256
896	15393	53249
897	15476	53459
898	15545	53621
899	15562	53602
900	15577	53578
901	15593	53555
902	15609	53535
903	15625	53513
904	15640	53487
905	15655	53464
906	15672	53443
907	15687	53419
908	15703	53398
909	15718	53373
910	15734	53352
911	15748	53324
912	15763	53299
913	15777	53272
914	15794	53253
915	15810	53231
916	15825	53205
917	15839	53176
918	15854	53154
919	15870	53131
920	15886	53110
921	15900	53083
922	15916	53060
923	15933	53041
924	15948	53017
925	15962	52990
926	15978	52967
927	15991	52937
928	16004	52907
929	16021	52886
930	16036	52863
931	16050	52835
932	16064	52806
933	16080	52786
934	16093	52756
935	16108	52732
936	16124	52710
937	16139	52684
938	16153	52659
939	16167	52631
940	16182	52605
941	16194	52573
942	16209	52548
943	16225	52525
944	16241	52504
945	16255	52477
946	16270	52454
947	16285	52429
948	16300	52405
949	16314	52378
950	16331	52359
951	16351	52351
952	16369	52337
953	16389	52328
954	16404	52306
955	16419	52281
956	16432	52250
957	16446	52223
958	16461	52200
959	16489	52217
960	16564	52383
961	16585	52376
962	16604	52363
963	16618	52338
964	16633	52314
965	16646	52283
966	16662	52261
967	16679	52243
968	16693	52216
969	16708	52193
970	16724	52170
971	16740	52150
972	16755	52126
973	16768	52095
974	16784	52074
975	16798	52048
976	16814	52025
977	16828	51999
978	16843	51975
979	16860	51956
980	16873	51927
981	16888	51902
982	16904	51881
983	16918	51856
984	16934	51835
985	16949	51810
986	16964	51786
987	16980	51765
988	16995	51743
989	17013	51729
990	17028	51704
991	17044	51681
992	17059	51660
993	17073	51632
994	17087	51604
995	17104	51587
996	17119	51564
997	17135	51542
998	17149	51516
999	17163	51490
1000	17178	51467
1001	17193	51442
1002	17208	51418
1003	17222	51393
1004	17237	51369
1005	17252	51345
1006	17267	51323
1007	17282	51298
1008	17294	51265
1009	17309	51241
1010	17323	51215
1011	17338	51193
1012	17352	51167
1013	17364	51134
1014	17379	51111
1015	17393	51086
1016	17408	51060
1017	17421	51032
1018	17434	51004
1019	17450	50983
1020	17465	50958
1021	17485	50949
1022	17499	50924
1023	17515	50904
1024	17529	50879
1025	17544	50855
1026	17611	50981
1027	17685	51129
1028	17748	51243
1029	17763	51220
1030	17776	51191
1031	17791	51166
1032	17806	51143
1033	17821	51119
1034	17835	51093
1035	17851	51073
1036	17867	51051
1037	17881	51025
1038	17896	51001
1039	17910	50977
1040	17923	50946
1041	17938	50923
1042	17953	50899
1043	17968	50876
1044	17983	50853
1045	17999	50831
1046	18014	50808
1047	18027	50780
1048	18041	50753
1049	18055	50728
1050	18070	50705
1051	18085	50681
1052	18100	50656
1053	18115	50633
1054	18131	50612
1055	18145	50586
1056	18158	50559
1057	18174	50538
1058	18189	50515
1059	18204	50491
1060	18220	50470
1061	18236	50449
1062	18251	50426
1063	18266	50405
1064	18279	50375
1065	18296	50357
1066	18311	50335
1067	18326	50313
1068	18342	50292
1069	18356	50266
1070	18372	50245
1071	18385	50216
1072	18399	50191
1073	18414	50168
1074	18428	50143
1075	18443	50119
1076	18458	50095
1077	18472	50071
1078	18487	50048
1079	18502	50026
1080	18518	50005
1081	18533	49980
1082	18548	49958
1083	18562	49932
1084	18577	49910
1085	18592	49887
1086	18606	49863
1087	18621	49840
1088	18635	49814
1089	18650	49792
1090	18666	49772
1091	18717	49845
1092	18770	49924
1093	18791	49916
1094	18815	49915
1095	18830	49894
1096	18845	49871
1097	18861	49849
1098	18875	49824
1099	18890	49803
1100	18905	49779
1101	18919	49753
1102	18934	49731
1103	18946	49701
1104	18963	49681
1105	18977	49657
1106	18990	49628
1107	19004	49603
1108	19019	49580
1109	19032	49552
1110	19047	49530
1111	19062	49507
1112	19075	49479
1113	19087	49449
1114	19102	49427
1115	19117	49404
1116	19134	49387
1117	19150	49367
1118	19164	49341
1119	19177	49314
1120	19191	49287
1121	19208	49272
1122	19223	49248
1123	19240	49230
1124	19255	49209
1125	19271	49187
1126	19285	49164
1127	19301	49143
1128	19316	49121
1129	19332	49101
1130	19345	49072
1131	19361	49052
1132	19376	49032
1133	19390	49005
1134	19405	48984
1135	19421	48963
1136	19437	48943
1137	19454	48925
1138	19472	48911
1139	19487	48888
1140	19501	48865
1141	19516	48842
1142	19532	48822
1143	19549	48805
1144	19563	48780
1145	19581	48764
1146	19593	48736
1147	19608	48714
1148	19626	48699
1149	19643	48682
1150	19659	48662
1151	19674	48640
1152	19689	48617
1153	19705	48596
1154	19722	48579
1155	19740	48564
1156	19758	48551
1157	19849	48716
1158	19916	48819
1159	19934	48804
1160	19950	48785
1161	19968	48770
1162	19983	48747
1163	19999	48726
1164	20012	48699
1165	20026	48675
1166	20042	48654
1167	20057	48633
1168	20072	48611
1169	20087	48586
1170	20102	48564
1171	20117	48543
1172	20133	48523
1173	20148	48500
1174	20163	48477
1175	20177	48453
1176	20192	48429
1177	20207	48408
1178	20222	48385
1179	20237	48364
1180	20253	48345
1181	20270	48326
1182	20288	48311
1183	20305	48294
1184	20321	48273
1185	20337	48255
1186	20352	48232
1187	20368	48211
1188	20382	48187
1189	20394	48158
1190	20409	48136
1191	20423	48112
1192	20438	48089
1193	20453	48066
1194	20466	48039
1195	20480	48015
1196	20495	47994
1197	20510	47971
1198	20523	47945
1199	20536	47918
1200	20553	47900
1201	20568	47879
1202	20583	47855
1203	20598	47834
1204	20613	47811
1205	20627	47789
1206	20643	47768
1207	20656	47741
1208	20671	47720
1209	20685	47696
1210	20699	47673
1211	20714	47650
1212	20729	47629
1213	20751	47622
1214	20773	47617
1215	20790	47598
1216	20807	47582
1217	20826	47569
1218	20847	47560
1219	20974	47795
1220	21000	47796
1221	21031	47811
1222	21051	47799
1223	21072	47791
1224	21092	47781
1225	21113	47771
1226	21133	47762
1227	21153	47749
1228	21173	47740
1229	21191	47724
1230	21210	47711
1231	21230	47698
1232	21244	47674
1233	21260	47655
1234	21275	47632
1235	21290	47610
1236	21306	47591
1237	21321	47569
1238	21337	47548
1239	21354	47530
1240	21369	47509
1241	21385	47488
1242	21406	47479
1243	21428	47472
1244	21447	47459
1245	21467	47448
1246	21485	47432
1247	21502	47416
1248	21521	47403
1249	21538	47384
1250	21554	47364
1251	21570	47343
1252	21585	47322
1253	21601	47301
1254	21616	47280
1255	21630	47255
1256	21645	47235
1257	21664	47220
1258	21682	47206
1259	21698	47186
1260	21716	47169
1261	21733	47151
1262	21749	47132
1263	21766	47115
1264	21782	47095
1265	21798	47074
1266	21813	47053
1267	21829	47034
1268	21845	47013
1269	21862	46995
1270	21878	46975
1271	21894	46956
1272	21911	46938
1273	21927	46918
1274	21943	46898
1275	21958	46875
1276	22008	46929
1277	22072	47011
1278	22133	47086
1279	22150	47069
1280	22165	47047
1281	22182	47029
1282	22201	47014
1283	22219	46999
1284	22238	46985
1285	22256	46970
1286	22275	46956
1287	22293	46940
1288	22309	46921
1289	22328	46907
1290	22345	46889
1291	22362	46871
1292	22379	46853
1293	22396	46836
1294	22413	46817
1295	22430	46798
1296	22447	46780
1297	22464	46762
1298	22482	46747
1299	22499	46729
1300	22516	46711
1301	22530	46686
1302	22548	46670
1303	22565	46653
1304	22583	46638
1305	22601	46621
1306	22617	46601
1307	22634	46583
1308	22651	46566
1309	22668	46549
1310	22686	46531
1311	22699	46506
1312	22717	46489
1313	22732	46468
1314	22745	46443
1315	22761	46421
1316	22778	46405
1317	22795	46385
1318	22810	46363
1319	22828	46348
1320	22843	46327
1321	22859	46306
1322	22874	46284
1323	22889	46263
1324	22906	46244
1325	22922	46224
1326	22938	46206
1327	22954	46185
1328	22969	46163
1329	22986	46145
1330	23001	46123
1331	23015	46099
1332	23031	46079
1333	23046	46059
1334	23128	46171
1335	23157	46175
1336	23195	46199
1337	23214	46186
1338	23233	46171
1339	23250	46153
1340	23269	46140
1341	23286	46122
1342	23303	46104
1343	23321	46086
1344	23337	46067
1345	23354	46048
1346	23370	46029
1347	23386	46009
1348	23400	45985
1349	23416	45966
1350	23432	45946
1351	23449	45926
1352	23464	45905
1353	23480	45886
1354	23495	45864
1355	23512	45845
1356	23526	45822
1357	23543	45803
1358	23559	45784
1359	23575	45763
1360	23595	45751
1361	23611	45732
1362	23627	45712
1363	23641	45689
1364	23657	45669
1365	23675	45652
1366	23691	45632
1367	23706	45611
1368	23722	45590
1369	23738	45570
1370	23755	45552
1371	23771	45532
1372	23786	45511
1373	23805	45497
1374	23826	45487
1375	23850	45483
1376	23872	45473
1377	23891	45459
1378	23909	45443
1379	23927	45427
1380	23944	45410
1381	23961	45391
1382	23976	45369
1383	23990	45347
1384	24009	45331
1385	24023	45307
1386	24040	45290
1387	24057	45271
1388	24073	45253
1389	24091	45237
1390	24108	45218
1391	24125	45199
1392	24151	45200
1393	24234	45305
1394	24287	45353
1395	24303	45334
1396	24318	45312
1397	24334	45291
1398	24351	45274
1399	24368	45256
1400	24386	45238
1401	24403	45220
1402	24419	45201
1403	24437	45184
1404	24453	45164
1405	24469	45145
1406	24487	45128
1407	24503	45108
1408	24520	45090
1409	24536	45071
1410	24554	45053
1411	24571	45035
1412	24589	45020
1413	24619	45026
1414	24639	45011
1415	24658	44998
1416	24679	44986
1417	24697	44970
1418	24713	44951
1419	24733	44937
1420	24749	44918
1421	24766	44900
1422	24783	44881
1423	24798	44860
1424	24814	44839
1425	24831	44821
1426	24847	44802
1427	24864	44784
1428	24880	44764
1429	24897	44745
1430	24913	44726
1431	24929	44705
1432	24944	44685
1433	24961	44665
1434	24979	44649
1435	24996	44631
1436	25012	44612
1437	25028	44592
1438	25045	44573
1439	25063	44556
1440	25082	44543
1441	25100	44526
1442	25117	44507
1443	25130	44482
1444	25146	44462
1445	25164	44446
1446	25179	44425
1447	25195	44405
1448	25211	44386
1449	25296	44486
1450	25354	44539
1451	25377	44532
1452	25393	44513
1453	25409	44493
1454	25426	44474
1455	25442	44454
1456	25456	44431
1457	25474	44413
1458	25490	44394
1459	25506	44373
1460	25523	44356
1461	25542	44341
1462	25562	44328
1463	25578	44308
1464	25596	44291
1465	25615	44276
1466	25631	44257
1467	25646	44234
1468	25662	44214
1469	25679	44195
1470	25694	44174
1471	25710	44155
1472	25725	44133
1473	25742	44115
1474	25759	44096
1475	25774	44074
1476	25792	44058
1477	25809	44039
1478	25825	44019
1479	25840	43998
1480	25858	43981
1481	25877	43966
1482	25893	43947
1483	25910	43929
1484	25928	43913
1485	25947	43897
1486	25968	43885
1487	25988	43873
1488	26008	43859
1489	26027	43844
1490	26047	43832
1491	26067	43819
1492	26087	43805
1493	26106	43790
1494	26123	43771
1495	26139	43752
1496	26158	43737
1497	26178	43723
1498	26195	43706
1499	26209	43682
1500	26224	43661
1501	26240	43641
1502	26255	43619
1503	26271	43598
1504	26285	43576
1505	26301	43557
1506	26318	43537
1507	26333	43516
1508	26385	43556
1509	26438	43597
1510	26501	43655
1511	26517	43634
1512	26534	43615
1513	26551	43597
1514	26567	43578
1515	26583	43558
1516	26600	43539
1517	26615	43517
1518	26634	43501
1519	26649	43480
1520	26665	43460
1521	26680	43438
1522	26695	43418
1523	26711	43398
1524	26727	43376
1525	26742	43355
1526	26757	43334
1527	26774	43315
1528	26790	43296
1529	26806	43276
1530	26824	43258
1531	26838	43236
1532	26852	43212
1533	26867	43191
1534	26888	43178
1535	26903	43157
1536	26919	43136
1537	26932	43112
1538	26949	43094
1539	26965	43075
1540	26983	43057
1541	26998	43036
1542	27016	43019
1543	27034	43002
1544	27050	42982
1545	27066	42962
1546	27082	42943
1547	27098	42923
1548	27114	42903
1549	27130	42884
1550	27148	42866
1551	27166	42849
1552	27182	42831
1553	27198	42811
1554	27213	42789
1555	27228	42768
1556	27245	42748
1557	27260	42727
1558	27276	42707
1559	27292	42688
1560	27309	42669
1561	27323	42646
1562	27339	42627
1563	27355	42607
1564	27371	42587
1565	27387	42567
1566	27403	42547
1567	27420	42529
1568	27478	42575
1569	27530	42611
1570	27556	42605
1571	27578	42596
1572	27594	42575
1573	27610	42556
1574	27625	42534
1575	27641	42514
1576	27656	42493
1577	27672	42473
1578	27689	42454
1579	27703	42432
1580	27719	42412
1581	27736	42393
1582	27753	42375
1583	27770	42356
1584	27787	42339
1585	27804	42320
1586	27820	42300
1587	27835	42278
1588	27851	42259
1589	27863	42232
1590	27880	42214
1591	27895	42193
1592	27911	42174
1593	27927	42154
1594	27944	42135
1595	27964	42122
1596	27975	42094
1597	27989	42072
1598	28006	42052
1599	28016	42024
1600	28032	42004
1601	28047	41983
1602	28064	41965
1603	28081	41947
1604	28097	41927
1605	28111	41905
1606	28128	41886
1607	28143	41865
1608	28154	41838
1609	28171	41819
1610	28187	41799
1611	28202	41778
1612	28217	41757
1613	28233	41738
1614	28252	41722
1615	28268	41702
1616	28284	41683
1617	28301	41665
1618	28318	41647
1619	28335	41628
1620	28350	41607
1621	28367	41589
1622	28382	41567
1623	28398	41548
1624	28414	41528
1625	28430	41508
1626	28446	41489
1627	28464	41472
1628	28479	41452
1629	28495	41431
1630	28515	41417
1631	28641	41558
1632	28700	41600
1633	28722	41589
1634	28739	41571
1635	28754	41550
1636	28771	41531
1637	28788	41513
1638	28804	41492
1639	28821	41475
1640	28838	41455
1641	28853	41434
1642	28869	41414
1643	28884	41394
1644	28901	41375
1645	28917	41355
1646	28930	41332
1647	28946	41311
1648	28962	41291
1649	28978	41272
1650	28994	41252
1651	29010	41233
1652	29027	41214
1653	29044	41196
1654	29060	41176
1655	29080	41162
1656	29094	41140
1657	29111	41120
1658	29124	41097
1659	29139	41075
1660	29157	41058
1661	29177	41044
1662	29194	41026
1663	29208	41003
1664	29219	40978
1665	29230	40951
1666	29247	40933
1667	29263	40913
1668	29273	40884
1669	29287	40862
